iterations	0111-1111-1001	01111-11111	011111-111111-110011-110011	01111111-11111111-11111111	111	1110-1111-1001	1111	1111-0001	1111-1000	1111-1001	1111-1111-0001	1111-1111-1000	1111-1111-1001	11110-11111	11111-00101	11111-01111	11111-10001	11111-10100	11111-10101	11111-11110	11111-11111	111110-111111-110011-110011	111111-111111-110011-100011	111111-111111-110011-110001	111111-111111-110011-110011	1111111-0010101	1111111-1000101	1111111-1010001	1111111-1010100	1111111-1010101	11111110-11111111-11111111	11111111-11111111-01111111	11111111-11111111-11111110	11111111-11111111-11111111	111111111-111111111-001010101	111111111-111111111-100010101	111111111-111111111-101000101	111111111-111111111-101010100	111111111-111111111-101010101
78	3.625385871330764	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1691048002660867	2.1111728450438494	3.373514087273481	1.7104333135330874	3.089128265404845	1.6408107092548392	1.6138089524850334	1.412805676502966	2.01339186586158	1.1352720998353945	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7012968911011912	2.9291047532773766	2.0303936123325457	1.975644035332617	1.6001371317514614	2.172795142753314	1.3438280742141473	1.4502130448362411	1.850695259754944	1.507915911970194	1.514619102692622	0.8700972293235946	1.1214389764419852	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.214421664845728
79	3.625385871330764	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3283554565308013	0.1691048002660867	2.1111728450438494	3.373514087273481	1.715641772360696	3.089128265404845	1.657783242373194	1.6138089524850334	1.412805676502966	2.01339186586158	1.1352720998353945	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7012968911011912	2.9291047532773766	2.0303936123325457	1.975644035332617	1.6001371317514614	2.172795142753314	1.3438280742141473	1.4502130448362411	1.850695259754944	1.507915911970194	1.5205464090684235	0.8700972293235946	1.1451756531164683	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.214421664845728
80	3.625385871330764	0.8414069390185898	2.133537613031025	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.3283554565308013	0.1718591528474126	2.1111728450438494	3.437819516372171	1.8143368945469645	3.089128265404845	1.657783242373194	1.6138089524850334	1.4255802633785648	2.01339186586158	1.1352720998353945	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7012968911011912	2.9291047532773766	2.0303936123325457	1.975644035332617	1.6001371317514614	2.172795142753314	1.3438280742141473	1.4502130448362411	1.850695259754944	1.507915911970194	1.5205464090684235	0.8700972293235946	1.1451756531164683	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.214421664845728
81	3.625385871330764	0.8414069390185898	2.2093692715874	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.1718591528474126	2.1111728450438494	3.437819516372171	1.8147020758465169	3.089128265404845	1.6618678715958406	1.661611677317179	1.4255802633785648	2.01339186586158	1.1352720998353945	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7012968911011912	2.9291047532773766	2.0303936123325457	1.975644035332617	1.6001371317514614	2.172795142753314	1.38959811296694	1.4502130448362411	1.850695259754944	1.507915911970194	1.5205464090684235	0.8700972293235946	1.1565109716236757	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.214421664845728
82	3.625385871330764	0.8414069390185898	2.2093692715874	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.1718591528474126	2.1111728450438494	3.437819516372171	1.8594377657783687	3.089128265404845	1.6618678715958406	1.661611677317179	1.4255802633785648	2.01339186586158	1.151784212460094	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7012968911011912	2.9362319811517765	2.0303936123325457	1.975644035332617	1.625780713951936	2.172795142753314	1.38959811296694	1.4502130448362411	1.850695259754944	1.531075231692679	1.5205464090684235	0.8700972293235946	1.194262485579231	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.214421664845728
83	3.625385871330764	0.8414069390185898	2.2093692715874	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.1718591528474126	2.1111728450438494	3.437819516372171	1.8594377657783687	3.089128265404845	1.6618678715958406	1.661611677317179	1.4255802633785648	2.03877564203173	1.151784212460094	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7016931723953732	2.9362319811517765	2.0303936123325457	1.975644035332617	1.625780713951936	2.172795142753314	1.38959811296694	1.4502130448362411	1.850695259754944	1.531075231692679	1.5205464090684235	0.8700972293235946	1.194262485579231	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.2387253997126075
84	3.625385871330764	0.8414069390185898	2.2093692715874	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.1718591528474126	2.1111728450438494	3.458246779816021	1.8594377657783687	3.089128265404845	1.6618678715958406	1.661611677317179	1.4255802633785648	2.03877564203173	1.151784212460094	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7016931723953732	2.9362319811517765	2.0303936123325457	1.975644035332617	1.625780713951936	2.172795142753314	1.38959811296694	1.4694305174368587	1.850695259754944	1.531075231692679	1.5205464090684235	0.8700972293235946	1.194262485579231	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.2387253997126075
85	3.6346364308227104	0.8414069390185898	2.2093692715874	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.1718591528474126	2.1111728450438494	3.458246779816021	1.8594377657783687	3.142608550555848	1.6618678715958406	1.661611677317179	1.4255802633785648	2.03877564203173	1.151784212460094	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7324277132034176	2.9362319811517765	2.0303936123325457	1.975644035332617	1.625780713951936	2.172795142753314	1.38959811296694	1.4694305174368587	1.850695259754944	1.5537587463091282	1.5205464090684235	0.8700972293235946	1.194262485579231	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.2387253997126075
86	3.6346364308227104	0.8414069390185898	2.2093692715874	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.1718591528474126	2.1111728450438494	3.458246779816021	1.8594377657783687	3.189773771830241	1.6618678715958406	1.661611677317179	1.5445903448274871	2.03877564203173	1.151784212460094	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7324277132034176	2.9362319811517765	2.0303936123325457	1.975644035332617	1.636530574114254	2.172795142753314	1.38959811296694	1.4694305174368587	1.850695259754944	1.5537587463091282	1.5205970093636552	0.8700972293235946	1.194262485579231	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.2387253997126075
87	3.7419127068576583	0.8628231302696493	2.2093692715874	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.1803940532135145	2.1111728450438494	3.458246779816021	1.9090771144827845	3.264223935631119	1.6618678715958406	1.661611677317179	1.5445903448274871	2.03877564203173	1.151784212460094	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7324277132034176	2.9362319811517765	2.0303936123325457	1.975644035332617	1.636530574114254	2.172795142753314	1.38959811296694	1.4694305174368587	1.850695259754944	1.5537587463091282	1.5205970093636552	0.8700972293235946	1.194262485579231	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.2387253997126075
88	3.7419127068576583	0.8628231302696493	2.2093692715874	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.1803940532135145	2.1111728450438494	3.458246779816021	1.971526894832181	3.264223935631119	1.6618678715958406	1.661611677317179	1.5445903448274871	2.03877564203173	1.151784212460094	1.392428111706164	1.1131498096384056	0.8742732466656342	1.7324277132034176	2.9362319811517765	2.0303936123325457	1.975644035332617	1.636530574114254	2.172795142753314	1.38959811296694	1.4694305174368587	1.850695259754944	1.5537587463091282	1.5205970093636552	0.8700972293235946	1.194262485579231	2.635113169404414	2.45263119525372	2.049899014917695	2.5307810821857792	2.2387253997126075
89	3.7419127068576583	0.8628231302696493	2.2093692715874	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.5204484182876343	2.1111728450438494	3.458246779816021	1.971526894832181	3.264223935631119	1.6618678715958406	1.661611677317179	1.5445903448274871	2.03877564203173	1.151784212460094	1.392428111706164	1.1131498096384056	0.8742732466656342	1.7324277132034176	2.9362319811517765	2.0303936123325457	1.975644035332617	1.636530574114254	2.172795142753314	1.38959811296694	1.4694305174368587	1.850695259754944	1.5537587463091282	1.526794670640125	0.8700972293235946	1.194262485579231	2.635113169404414	2.45263119525372	2.049899014917695	2.5307810821857792	2.2387253997126075
90	3.761161268669156	0.8628231302696493	2.2093692715874	1.3974099600803704	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.5204484182876343	2.1111728450438494	3.458246779816021	1.971526894832181	3.264223935631119	1.6618678715958406	1.661611677317179	1.5445903448274871	2.03877564203173	1.151784212460094	1.392428111706164	1.1131498096384056	0.8742732466656342	1.7324277132034176	2.9362319811517765	2.0303936123325457	1.975644035332617	1.636530574114254	2.172795142753314	1.38959811296694	1.4694305174368587	1.850695259754944	1.5537587463091282	1.526794670640125	0.8700972293235946	1.194262485579231	2.635113169404414	2.45263119525372	2.049899014917695	2.5307810821857792	2.242163884846029
91	3.761161268669156	0.8628231302696493	2.2093692715874	1.4098383060441753	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.5204484182876343	2.1111728450438494	3.458246779816021	1.971526894832181	3.298380533754779	1.6618678715958406	1.6732323157477156	1.5445903448274871	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7324277132034176	2.9362319811517765	2.0303936123325457	2.0096434046307503	1.7058054197904784	2.172795142753314	1.4147131687505057	1.4694305174368587	1.850695259754944	1.583948586067241	1.542666685401435	0.8700972293235946	1.194262485579231	2.644454353981012	2.45263119525372	2.049899014917695	2.5307810821857792	2.245097463523333
92	3.761161268669156	0.8628231302696493	2.2093692715874	1.4098383060441753	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.330582374480963	0.5204484182876343	2.1446897320471243	3.458246779816021	1.971526894832181	3.298380533754779	1.6618678715958406	1.6732323157477156	1.5445903448274871	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7324277132034176	2.9362319811517765	2.041799474737255	2.0096434046307503	1.7058054197904784	2.172795142753314	1.4147131687505057	1.4694305174368587	1.850695259754944	1.583948586067241	1.542666685401435	0.8700972293235946	1.194262485579231	2.644454353981012	2.45263119525372	2.049899014917695	2.5307810821857792	2.245097463523333
93	3.761161268669156	0.8628231302696493	2.2093692715874	1.4098383060441753	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.34502945758531	0.5204484182876343	2.1446897320471243	3.458246779816021	2.0737874839880672	3.298380533754779	1.6795211683712523	1.706845898161096	1.5445903448274871	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7324277132034176	2.9362319811517765	2.041799474737255	2.0096434046307503	1.7058054197904784	2.172795142753314	1.4147131687505057	1.4694305174368587	1.850695259754944	1.583948586067241	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.049899014917695	2.5307810821857792	2.245097463523333
94	3.761161268669156	0.8628231302696493	2.2093692715874	1.4098383060441753	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.34502945758531	0.5204484182876343	2.1446897320471243	3.516473940378259	2.0737874839880672	3.298380533754779	1.6795211683712523	1.706845898161096	1.5445903448274871	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7324277132034176	2.9362319811517765	2.041799474737255	2.0096434046307503	1.7058054197904784	2.172795142753314	1.4147131687505057	1.4694305174368587	1.850695259754944	1.583948586067241	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.5307810821857792	2.245097463523333
95	3.761161268669156	0.8628231302696493	2.2093692715874	1.4098383060441753	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.34502945758531	0.7347864557265517	2.1446897320471243	3.516473940378259	2.0737874839880672	3.324296595367281	1.6795211683712523	1.706845898161096	1.5445903448274871	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7324277132034176	2.9362319811517765	2.041799474737255	2.1637347221585195	1.7058054197904784	2.172795142753314	1.4147131687505057	1.4694305174368587	1.850695259754944	1.583948586067241	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.5307810821857792	2.245097463523333
96	3.761161268669156	0.8628231302696493	2.2093692715874	1.4098383060441753	0.2611457700513537	3.3603651732849977	0.6945554595643673	3.34502945758531	0.7347864557265517	2.1446897320471243	3.516473940378259	2.0737874839880672	3.324296595367281	1.6795211683712523	1.706845898161096	1.5445903448274871	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.172795142753314	1.4147131687505057	1.4694305174368587	1.850695259754944	1.583948586067241	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.5307810821857792	2.245097463523333
97	3.761161268669156	0.8628231302696493	2.2093692715874	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.7347864557265517	2.1446897320471243	3.516473940378259	2.0737874839880672	3.344397226735147	1.6795211683712523	1.706845898161096	1.5445903448274871	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.172795142753314	1.4147131687505057	1.4694305174368587	1.850695259754944	1.583948586067241	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.535177279727789	2.245097463523333
98	3.761161268669156	0.8635917487836787	2.2093692715874	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.7347864557265517	2.156192702137906	3.516473940378259	2.0737874839880672	3.344397226735147	1.6795211683712523	1.706845898161096	1.5445903448274871	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.172795142753314	1.4147131687505057	1.4694305174368587	1.850695259754944	1.583948586067241	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.535177279727789	2.245097463523333
99	3.761161268669156	0.8635917487836787	2.2093692715874	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.7347864557265517	2.156192702137906	3.516473940378259	2.0737874839880672	3.426896619358736	1.6795211683712523	1.706845898161096	1.5992385774733466	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.172795142753314	1.4467851501831763	1.4694305174368587	1.850695259754944	1.5852485678877646	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.535177279727789	2.245097463523333
100	3.761161268669156	0.8635917487836787	2.2093692715874	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.9497736546806992	2.156192702137906	3.516473940378259	2.0737874839880672	3.426896619358736	1.6795211683712523	1.737903746948034	1.5992385774733466	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.172795142753314	1.4467851501831763	1.4694305174368587	1.850695259754944	1.5852485678877646	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.535177279727789	2.245097463523333
101	3.761161268669156	0.8635917487836787	2.2093692715874	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.9497736546806992	2.156192702137906	3.516473940378259	2.0737874839880672	3.426896619358736	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.172795142753314	1.4467851501831763	1.510274741750668	1.850695259754944	1.5852485678877646	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.535177279727789	2.245097463523333
102	3.761161268669156	0.8635917487836787	2.2093692715874	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.9497736546806992	2.156192702137906	3.516473940378259	2.0737874839880672	3.426896619358736	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.151784212460094	1.392428111706164	1.1131498096384056	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.172795142753314	1.552008967756991	1.510274741750668	1.881701304335012	1.6313032089029034	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.552886414529508	2.245097463523333
103	3.761161268669156	0.8635917487836787	2.2093692715874	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.9497736546806992	2.156192702137906	3.516473940378259	2.0737874839880672	3.426896619358736	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.151784212460094	1.392428111706164	1.122696026523553	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.2099119602332973	1.552008967756991	1.510274741750668	1.881701304335012	1.6313032089029034	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.552886414529508	2.245097463523333
104	3.761161268669156	0.8635917487836787	2.228344388856604	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.9497736546806992	2.156192702137906	3.516473940378259	2.0737874839880672	3.426896619358736	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.151784212460094	1.392428111706164	1.122696026523553	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.2099119602332973	1.552008967756991	1.510274741750668	1.881701304335012	1.6313032089029034	1.542666685401435	0.8700972293235946	1.194262485579231	2.656810792235513	2.45263119525372	2.0793513189797315	2.552886414529508	2.245097463523333
105	3.761161268669156	0.8635917487836787	2.228344388856604	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.9687128681348354	2.156192702137906	3.516473940378259	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.151784212460094	1.392428111706164	1.122696026523553	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.2099119602332973	1.552008967756991	1.510274741750668	1.881701304335012	1.6313032089029034	1.542666685401435	0.8700972293235946	1.2063893502759555	2.656810792235513	2.45263119525372	2.0793513189797315	2.552886414529508	2.245097463523333
106	3.761161268669156	0.8635917487836787	2.228344388856604	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.9687128681348354	2.156192702137906	3.529204770852957	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.1839450738037816	1.392428111706164	1.122696026523553	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.2099119602332973	1.552008967756991	1.510274741750668	1.881701304335012	1.6313032089029034	1.542666685401435	0.8700972293235946	1.2063893502759555	2.656810792235513	2.45263119525372	2.0793513189797315	2.597929493348431	2.245097463523333
107	3.761161268669156	0.8635917487836787	2.228344388856604	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.9687128681348354	2.156192702137906	3.529204770852957	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.1839450738037816	1.392428111706164	1.122696026523553	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.2099119602332973	1.552008967756991	1.510274741750668	1.881701304335012	1.6321515083324751	1.542666685401435	0.8700972293235946	1.2063893502759555	2.656810792235513	2.45263119525372	2.0793513189797315	2.597929493348431	2.245097463523333
108	3.761161268669156	0.8635917487836787	2.228344388856604	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.9687128681348354	2.156192702137906	3.602400601957953	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.1839450738037816	1.392428111706164	1.1360035875532044	0.9519238208781532	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.2099119602332973	1.552008967756991	1.510274741750668	1.881701304335012	1.6321515083324751	1.542666685401435	0.8700972293235946	1.2063893502759555	2.656810792235513	2.45263119525372	2.0793513189797315	2.597929493348431	2.245097463523333
109	3.761161268669156	0.8635917487836787	2.228344388856604	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	0.9687128681348354	2.156192702137906	3.602400601957953	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.1839450738037816	1.392428111706164	1.1360035875532044	0.9559649232857363	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.2099119602332973	1.5764700091740906	1.510274741750668	1.881701304335012	1.6458766993467495	1.542666685401435	0.8700972293235946	1.2063893502759555	2.664307077373525	2.45263119525372	2.0793513189797315	2.597929493348431	2.2604881259746654
110	3.761161268669156	0.8635917487836787	2.228344388856604	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	1.1413631738128311	2.156192702137906	3.602400601957953	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.2245543508573775	1.392428111706164	1.1360035875532044	0.9559649232857363	1.7769179810304925	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.2099119602332973	1.6315992968214197	1.510274741750668	1.881701304335012	1.6458766993467495	1.542666685401435	0.8700972293235946	1.2421965116024412	2.664307077373525	2.45263119525372	2.0793513189797315	2.597929493348431	2.2604881259746654
111	3.761161268669156	0.8635917487836787	2.228344388856604	1.4241933393666368	0.2611457700513537	3.419010977904254	0.6945554595643673	3.34502945758531	1.1413631738128311	2.156192702137906	3.602400601957953	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.2245543508573775	1.4225186276560362	1.1360035875532044	0.9559649232857363	1.8360505094899515	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7058054197904784	2.2099119602332973	1.6315992968214197	1.510274741750668	1.881701304335012	1.6458766993467495	1.542666685401435	0.8700972293235946	1.2794685291444543	2.664307077373525	2.45263119525372	2.0793513189797315	2.597929493348431	2.2604881259746654
112	3.761161268669156	0.8635917487836787	2.228344388856604	1.4241933393666368	0.2611457700513537	3.448862295479343	0.6945554595643673	3.34502945758531	1.1413631738128311	2.158597934163948	3.602400601957953	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.2245543508573775	1.4225186276560362	1.1360035875532044	0.9559649232857363	1.8360505094899515	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7463862048990586	2.2099119602332973	1.6315992968214197	1.510274741750668	1.881701304335012	1.6458766993467495	1.542666685401435	0.8700972293235946	1.2794685291444543	2.664307077373525	2.45263119525372	2.0793513189797315	2.597929493348431	2.2604881259746654
113	3.761161268669156	0.8635917487836787	2.431644234621749	1.4241933393666368	0.2611457700513537	3.448862295479343	0.6945554595643673	3.34502945758531	1.1413631738128311	2.158597934163948	3.602400601957953	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.2245543508573775	1.4225186276560362	1.1360035875532044	0.9559649232857363	1.8360505094899515	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7463862048990586	2.2099119602332973	1.6315992968214197	1.510274741750668	1.881701304335012	1.6458766993467495	1.542666685401435	0.8700972293235946	1.2794685291444543	2.664307077373525	2.45263119525372	2.0793513189797315	2.597929493348431	2.2604881259746654
114	3.761161268669156	0.8901309096273348	2.431644234621749	1.4269735162804882	0.2611457700513537	3.448862295479343	0.6945554595643673	3.34502945758531	1.1413631738128311	2.158597934163948	3.602400601957953	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.2245543508573775	1.4225186276560362	1.1360035875532044	0.9559649232857363	1.8360505094899515	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7463862048990586	2.2099119602332973	1.6315992968214197	1.510274741750668	1.881701304335012	1.6458766993467495	1.542666685401435	0.8700972293235946	1.2794685291444543	2.664307077373525	2.45263119525372	2.0793513189797315	2.597929493348431	2.2604881259746654
115	3.761161268669156	0.8901309096273348	2.431644234621749	1.4269735162804882	0.2611457700513537	3.448862295479343	0.6945554595643673	3.34502945758531	1.1413631738128311	2.158597934163948	3.602400601957953	2.0737874839880672	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.2538614188388562	1.4225186276560362	1.1360035875532044	0.9559649232857363	1.8360505094899515	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7463862048990586	2.2099119602332973	1.6315992968214197	1.510274741750668	1.881701304335012	1.6569213481387908	1.542666685401435	0.8700972293235946	1.2794685291444543	2.664307077373525	2.45263119525372	2.0793513189797315	2.597929493348431	2.2604881259746654
116	3.761161268669156	0.8901309096273348	2.431644234621749	1.4269735162804882	0.2611457700513537	3.448862295479343	0.6945554595643673	3.34502945758531	1.1413631738128311	2.158597934163948	3.602400601957953	2.1006604617514983	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.2538614188388562	1.4465583951898116	1.1360035875532044	0.9559649232857363	1.8360505094899515	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7463862048990586	2.2099119602332973	1.6315992968214197	1.510274741750668	1.881701304335012	1.676906470861789	1.542666685401435	0.8700972293235946	1.2794685291444543	2.664307077373525	2.45263119525372	2.0793513189797315	2.597929493348431	2.2604881259746654
117	3.761161268669156	0.8901309096273348	2.431644234621749	1.4443084865649678	0.2611457700513537	3.448862295479343	0.6945554595643673	3.34502945758531	1.1413631738128311	2.158597934163948	3.602400601957953	2.1006604617514983	3.4487632005753794	1.6795211683712523	1.7487800539389928	1.5992385774733466	2.1744588532012585	1.2538614188388562	1.4465583951898116	1.1360035875532044	0.9559649232857363	1.8360505094899515	2.9362319811517765	2.079216703341856	2.1637347221585195	1.7463862048990586	2.2099119602332973	1.6315992968214197	1.510274741750668	1.881701304335012	1.676906470861789	1.543476128240998	0.8700972293235946	1.2794685291444543	2.664307077373525	2.45263119525372	2.0793513189797315	2.597929493348431	2.2604881259746654
