iteration;loss;acc
698;0.007573643699288368;0.28764477372169495
699;0.007440152578055859;0.3243243098258972
700;0.008095611818134785;0.2471042424440384
701;0.007451170589774847;0.3281853199005127
702;0.007325868587940931;0.3378378450870514
703;0.007473296020179987;0.33011582493782043
704;0.007408733945339918;0.32625481486320496
705;0.007428161799907684;0.33976835012435913
706;0.007427270989865065;0.3204633295536041
707;0.007642882876098156;0.27799227833747864
708;0.00770059647038579;0.2857142984867096
709;0.007694247644394636;0.2992278039455414
710;0.007342864293605089;0.3378378450870514
711;0.007620636373758316;0.2760617733001709
712;0.007707282435148954;0.2895752787590027
713;0.007448322139680386;0.3320463299751282
714;0.007794518023729324;0.26061776280403137
715;0.007465654518455267;0.2992278039455414
716;0.008063210174441338;0.25482624769210815
717;0.008071980439126492;0.2625482678413391
718;0.007372189313173294;0.33976835012435913
719;0.007524515967816114;0.3610038757324219
720;0.007679213769733906;0.30694979429244995
721;0.007419059053063393;0.33011582493782043
722;0.0074025047942996025;0.3378378450870514
723;0.007629314437508583;0.28378379344940186
724;0.007402081973850727;0.3513513505458832
725;0.007892144843935966;0.28378379344940186
726;0.008042852394282818;0.2857142984867096
727;0.007479193154722452;0.31274130940437317
728;0.007337433751672506;0.3513513505458832
729;0.007429827004671097;0.29343628883361816
730;0.007402301765978336;0.3204633295536041
731;0.007472492288798094;0.34169885516166687
732;0.007721539121121168;0.26833978295326233
733;0.007477700710296631;0.3571428656578064
734;0.0073962127789855;0.29729729890823364
735;0.007399001158773899;0.31081080436706543
736;0.007415306754410267;0.32625481486320496
737;0.007344265002757311;0.31081080436706543
738;0.0077690789476037025;0.2702702581882477
739;0.007671476341784;0.26061776280403137
740;0.007400462403893471;0.3204633295536041
741;0.007350156083703041;0.31660231947898865
742;0.007686686236411333;0.2857142984867096
743;0.007578025106340647;0.3571428656578064
744;0.0078057339414954185;0.2992278039455414
745;0.008215664885938168;0.24517375230789185
746;0.007497495971620083;0.3243243098258972
747;0.007530338130891323;0.2992278039455414
748;0.007496383506804705;0.2857142984867096
749;0.0075715165585279465;0.34169885516166687
750;0.0074682985432446;0.32239383459091187
751;0.007435250096023083;0.32625481486320496
752;0.008197677321732044;0.22007721662521362
753;0.007694784551858902;0.2915057837963104
754;0.00802830420434475;0.2722007632255554
755;0.007623324170708656;0.3146718144416809
756;0.0073949783109128475;0.3436293303966522
757;0.007370672654360533;0.34169885516166687
758;0.008238025940954685;0.21814671158790588
759;0.007456133142113686;0.3011583089828491
760;0.007395623717457056;0.2992278039455414
761;0.007370573002845049;0.3050193190574646
762;0.007866124622523785;0.2374517321586609
763;0.007772236596792936;0.28378379344940186
764;0.00750701455399394;0.2915057837963104
765;0.007420347072184086;0.34555983543395996
766;0.007401718758046627;0.32239383459091187
767;0.007361555937677622;0.32625481486320496
768;0.007396537810564041;0.34169885516166687
769;0.007391784340143204;0.33590734004974365
770;0.007404604461044073;0.2915057837963104
771;0.008064718917012215;0.23166023194789886
772;0.0073933047242462635;0.36872586607933044
773;0.007273966912180185;0.3281853199005127
774;0.00743676396086812;0.3088802993297577
775;0.00730516342446208;0.3185328245162964
776;0.007276947610080242;0.34555983543395996
777;0.007387925870716572;0.32625481486320496
778;0.007355129346251488;0.3610038757324219
779;0.007343093398958445;0.33590734004974365
780;0.00762846227735281;0.32239383459091187
781;0.00730180274695158;0.34942084550857544
782;0.0073148589581251144;0.3436293303966522
783;0.00749861029908061;0.3088802993297577
784;0.007904146797955036;0.2528957426548004
785;0.007388572208583355;0.33976835012435913
786;0.007290895562618971;0.3243243098258972
787;0.007725858595222235;0.2857142984867096
788;0.007841874845325947;0.28764477372169495
789;0.007381038274616003;0.3339768350124359
790;0.007401442155241966;0.2895752787590027
791;0.007236461620777845;0.3474903404712677
792;0.007294908165931702;0.3281853199005127
793;0.007562390062958002;0.30694979429244995
794;0.007368605118244886;0.3204633295536041
795;0.007368199992924929;0.3320463299751282
796;0.007370954379439354;0.3185328245162964
797;0.007638087961822748;0.2915057837963104
798;0.00728713721036911;0.3339768350124359
799;0.008070545271039009;0.2335907369852066
800;0.007562790531665087;0.2895752787590027
801;0.007269097026437521;0.3474903404712677
802;0.008179321885108948;0.24517375230789185
803;0.007648484315723181;0.3281853199005127
804;0.007290073670446873;0.33590734004974365
805;0.007504892069846392;0.3088802993297577
806;0.007356176618486643;0.3571428656578064
807;0.007910734973847866;0.24903474748134613
808;0.008167204447090626;0.2625482678413391
809;0.007304742932319641;0.3667953610420227
810;0.008047102950513363;0.25868725776672363
811;0.0074879261665046215;0.30694979429244995
812;0.007503272499889135;0.3050193190574646
813;0.007564045488834381;0.3088802993297577
814;0.00786218699067831;0.2799227833747864
815;0.007919552735984325;0.27799227833747864
816;0.007549833040684462;0.31274130940437317
817;0.00743834488093853;0.3185328245162964
818;0.007288680877536535;0.33590734004974365
819;0.007613573223352432;0.3011583089828491
820;0.007521792780607939;0.3764478862285614
821;0.007541994098573923;0.27799227833747864
822;0.007313790265470743;0.34555983543395996
823;0.007286760024726391;0.3532818555831909
824;0.007416063454002142;0.35907337069511414
825;0.007296230178326368;0.3532818555831909
826;0.007407352793961763;0.34169885516166687
827;0.007386722136288881;0.3378378450870514
828;0.007506295572966337;0.3243243098258972
829;0.007321006152778864;0.32625481486320496
830;0.007312519010156393;0.3436293303966522
831;0.007245901506394148;0.3436293303966522
832;0.00720280921086669;0.3571428656578064
833;0.007242187391966581;0.3667953610420227
834;0.0072002350352704525;0.3571428656578064
835;0.007790441624820232;0.33590734004974365
836;0.007482354994863272;0.2895752787590027
837;0.00742569612339139;0.3243243098258972
838;0.007207189220935106;0.3861003816127777
839;0.007226981222629547;0.34169885516166687
840;0.007591586094349623;0.2818532884120941
841;0.00810252595692873;0.24903474748134613
842;0.0072590382769703865;0.3243243098258972
843;0.007264073006808758;0.3281853199005127
844;0.00814131274819374;0.2625482678413391
845;0.0073007079772651196;0.3571428656578064
846;0.007340734824538231;0.3088802993297577
847;0.0073849852196872234;0.3281853199005127
848;0.008117932826280594;0.2374517321586609
849;0.007327762432396412;0.33011582493782043
850;0.00730395270511508;0.3629343509674072
851;0.0073176356963813305;0.34555983543395996
852;0.0071463086642324924;0.38416987657546997
853;0.0077301752753555775;0.26833978295326233
854;0.00795075111091137;0.26447877287864685
855;0.007991349324584007;0.2664092779159546
856;0.007387903518974781;0.30308881402015686
857;0.007387649267911911;0.33011582493782043
858;0.00718565983697772;0.3436293303966522
859;0.007287626154720783;0.36486485600471497
860;0.0071978699415922165;0.36486485600471497
861;0.007290465757250786;0.36486485600471497
862;0.007534082978963852;0.26833978295326233
863;0.007225194480270147;0.3378378450870514
864;0.007235754281282425;0.3436293303966522
865;0.007339112926274538;0.34169885516166687
866;0.007232756353914738;0.34169885516166687
867;0.0075883702374994755;0.2992278039455414
868;0.008063264191150665;0.2760617733001709
869;0.0073138074949383736;0.33590734004974365
870;0.007161376532167196;0.3667953610420227
871;0.007258245721459389;0.38416987657546997
872;0.007252488285303116;0.3706563711166382
873;0.007180860266089439;0.3436293303966522
874;0.00781623087823391;0.2760617733001709
875;0.007338808849453926;0.3513513505458832
876;0.008098552003502846;0.26833978295326233
877;0.007289243396371603;0.3436293303966522
878;0.007082491181790829;0.3764478862285614
879;0.007149936631321907;0.3667953610420227
880;0.007183413952589035;0.33011582493782043
881;0.007962609641253948;0.2953667938709259
882;0.007444986142218113;0.3185328245162964
883;0.007300852797925472;0.3532818555831909
884;0.007241664920002222;0.3667953610420227
885;0.007410903926938772;0.36872586607933044
886;0.007319008000195026;0.32625481486320496
887;0.007373333442956209;0.3204633295536041
888;0.007091684266924858;0.3918918967247009
889;0.0070870486088097095;0.3513513505458832
890;0.007430376019328833;0.32239383459091187
891;0.0071312906220555305;0.38223937153816223
892;0.007157986052334309;0.3320463299751282
893;0.0072803194634616375;0.3513513505458832
894;0.007952225394546986;0.2953667938709259
895;0.007456218358129263;0.30308881402015686
896;0.008016766048967838;0.28378379344940186
897;0.007322200108319521;0.35907337069511414
898;0.0071876500733196735;0.37451738119125366
899;0.007566366344690323;0.2915057837963104
900;0.0072550419718027115;0.3803088665008545
901;0.00723812123760581;0.3629343509674072
902;0.0073478263802826405;0.3667953610420227
903;0.007334946189075708;0.3532818555831909
904;0.008024241775274277;0.2432432472705841
905;0.007413358427584171;0.3474903404712677
906;0.007448776625096798;0.31081080436706543
907;0.007167974021285772;0.3803088665008545
908;0.0077605159021914005;0.2915057837963104
909;0.0077196285128593445;0.33976835012435913
910;0.007464669644832611;0.3146718144416809
911;0.007756948005408049;0.33011582493782043
912;0.0072967251762747765;0.3706563711166382
913;0.00727286608889699;0.3532818555831909
914;0.00728599913418293;0.3513513505458832
915;0.008094225078821182;0.2509652376174927
916;0.007480079773813486;0.3339768350124359
917;0.007241512183099985;0.3571428656578064
918;0.007367064245045185;0.34169885516166687
919;0.007345790974795818;0.34942084550857544
920;0.007152255158871412;0.36872586607933044
921;0.007282502483576536;0.33976835012435913
922;0.0072085014544427395;0.38416987657546997
923;0.007585733197629452;0.31660231947898865
924;0.007827813737094402;0.29343628883361816
925;0.007501790765672922;0.31274130940437317
926;0.007532328832894564;0.28764477372169495
927;0.0074667492881417274;0.30694979429244995
928;0.007504717912524939;0.3320463299751282
929;0.0073139844462275505;0.3436293303966522
930;0.007297036238014698;0.3706563711166382
931;0.0071615963242948055;0.37837839126586914
932;0.007281359285116196;0.33011582493782043
933;0.007960712537169456;0.2625482678413391
934;0.007259477395564318;0.3629343509674072
935;0.007159954868257046;0.3861003816127777
936;0.007138079032301903;0.3513513505458832
937;0.007466250564903021;0.3204633295536041
938;0.007154950872063637;0.36872586607933044
939;0.00813289824873209;0.2432432472705841
940;0.0071016415022313595;0.37451738119125366
941;0.007269832771271467;0.3532818555831909
942;0.007563924416899681;0.3011583089828491
943;0.0072266110219061375;0.3339768350124359
944;0.007828417234122753;0.28764477372169495
945;0.007199858780950308;0.4054054021835327
946;0.007701784372329712;0.3281853199005127
947;0.00756417028605938;0.3243243098258972
948;0.007012284826487303;0.4054054021835327
949;0.007287467829883099;0.3339768350124359
950;0.007946022786200047;0.2799227833747864
951;0.007639017421752214;0.3146718144416809
952;0.007354567293077707;0.3281853199005127
953;0.007537381257861853;0.32625481486320496
954;0.007140287663787603;0.39382240176200867
955;0.0072875297628343105;0.35907337069511414
956;0.00774200726300478;0.2799227833747864
957;0.007709180004894733;0.3146718144416809
958;0.007352697663009167;0.36486485600471497
959;0.007594384253025055;0.3011583089828491
960;0.007241611368954182;0.33976835012435913
961;0.007046608719974756;0.40733590722084045
962;0.007113474886864424;0.3706563711166382
963;0.007181115448474884;0.35907337069511414
964;0.00726559292525053;0.3281853199005127
965;0.007075176108628511;0.39768341183662415
966;0.0070554655976593494;0.3861003816127777
967;0.007190188858658075;0.3532818555831909
968;0.00749831972643733;0.3320463299751282
969;0.0069810859858989716;0.38223937153816223
970;0.007190066389739513;0.3320463299751282
971;0.006997066084295511;0.38416987657546997
972;0.008047125302255154;0.27413126826286316
973;0.007412661332637072;0.3320463299751282
974;0.007389155216515064;0.3378378450870514
975;0.007601518649607897;0.31081080436706543
976;0.006980898790061474;0.38803088665008545
977;0.007151245605200529;0.3764478862285614
978;0.007092304527759552;0.38803088665008545
979;0.007318509742617607;0.3146718144416809
980;0.0071164206601679325;0.3513513505458832
981;0.007233319338411093;0.3378378450870514
982;0.007056410424411297;0.3610038757324219
983;0.007991575635969639;0.27799227833747864
984;0.007059575989842415;0.3571428656578064
985;0.006989986170083284;0.3725868761539459
986;0.007216772064566612;0.3532818555831909
987;0.007210779935121536;0.35521236062049866
988;0.007268874440342188;0.33976835012435913
989;0.0075178914703428745;0.3281853199005127
990;0.0070951953530311584;0.36872586607933044
991;0.007047814317047596;0.3725868761539459
992;0.0071714106015861034;0.3899613916873932
993;0.0071057891473174095;0.37451738119125366
994;0.007519557140767574;0.31660231947898865
995;0.007283781189471483;0.4189189076423645
996;0.007355096749961376;0.31274130940437317
997;0.007293230853974819;0.3725868761539459
998;0.0071977488696575165;0.36872586607933044
999;0.0071105496026575565;0.3667953610420227
1000;0.007782955653965473;0.27413126826286316
1001;0.007225761190056801;0.3532818555831909
1002;0.007157240062952042;0.3629343509674072
1003;0.007352567743510008;0.3146718144416809
1004;0.0077862865291535854;0.28764477372169495
1005;0.0071030003018677235;0.3532818555831909
1006;0.008022287860512733;0.26061776280403137
1007;0.007257275748997927;0.34555983543395996
1008;0.00709838280454278;0.3706563711166382
1009;0.007322489283978939;0.3918918967247009
1010;0.007165058515965939;0.34169885516166687
1011;0.007275857497006655;0.37837839126586914
1012;0.007960601709783077;0.2915057837963104
1013;0.007255083415657282;0.39768341183662415
1014;0.007136448286473751;0.3706563711166382
1015;0.00720285065472126;0.35907337069511414
1016;0.0073288725689053535;0.38416987657546997
1017;0.007152549922466278;0.3532818555831909
1018;0.007423932198435068;0.3667953610420227
1019;0.007098846603184938;0.37451738119125366
1020;0.007049548905342817;0.39768341183662415
1021;0.007980741560459137;0.3146718144416809
1022;0.007846396416425705;0.2895752787590027
1023;0.00751974293962121;0.34555983543395996
1024;0.007028458174318075;0.38803088665008545
1025;0.007070336956530809;0.3996138870716095
1026;0.007196617778390646;0.3629343509674072
1027;0.00756512675434351;0.30694979429244995
1028;0.008060985244810581;0.2471042424440384
1029;0.00785791501402855;0.3320463299751282
1030;0.008036896586418152;0.26447877287864685
1031;0.007849098183214664;0.27799227833747864
1032;0.007308281492441893;0.3706563711166382
1033;0.007302396930754185;0.3629343509674072
1034;0.007098456844687462;0.3532818555831909
1035;0.007111674640327692;0.38416987657546997
1036;0.007334653288125992;0.3243243098258972
1037;0.007276113145053387;0.3764478862285614
1038;0.007030094042420387;0.43050193786621094
1039;0.007316445466130972;0.3667953610420227
1040;0.007367983460426331;0.34555983543395996
1041;0.007787859067320824;0.31660231947898865
1042;0.007224468048661947;0.3725868761539459
1043;0.00746415788307786;0.3204633295536041
1044;0.007031172979623079;0.40154439210891724
1045;0.007250762544572353;0.3706563711166382
1046;0.006901468150317669;0.42277991771698
1047;0.0074728685431182384;0.3281853199005127
1048;0.007085084915161133;0.36486485600471497
1049;0.006907040253281593;0.38803088665008545
1050;0.006942342035472393;0.40154439210891724
1051;0.007088240701705217;0.3725868761539459
1052;0.007916244678199291;0.2760617733001709
1053;0.007331828121095896;0.3918918967247009
1054;0.007026010192930698;0.39382240176200867
1055;0.007121216505765915;0.3725868761539459
1056;0.007874707691371441;0.25868725776672363
1057;0.00800812616944313;0.26061776280403137
1058;0.007306601852178574;0.3706563711166382
1059;0.007029096130281687;0.42277991771698
1060;0.007229149341583252;0.3764478862285614
1061;0.0069030048325657845;0.3957529067993164
1062;0.006985604763031006;0.37451738119125366
1063;0.00770781934261322;0.3011583089828491
1064;0.007512879557907581;0.3378378450870514
1065;0.0077284881845116615;0.36486485600471497
1066;0.00733736390247941;0.3571428656578064
1067;0.007305137347429991;0.36486485600471497
1068;0.007083846256136894;0.34169885516166687
1069;0.007156336214393377;0.37837839126586914
1070;0.0070535545237362385;0.4343629479408264
1071;0.007033437956124544;0.3725868761539459
1072;0.0075512658804655075;0.32239383459091187
1073;0.006906081922352314;0.41698840260505676
1074;0.006872403435409069;0.39768341183662415
1075;0.006865262519568205;0.41698840260505676
1076;0.007157700601965189;0.3667953610420227
1077;0.007435700856149197;0.3474903404712677
1078;0.007000216748565435;0.39768341183662415
1079;0.006907328497618437;0.4054054021835327
1080;0.007080400828272104;0.3899613916873932
1081;0.007681212387979031;0.33976835012435913
1082;0.0068688648752868176;0.4054054021835327
1083;0.007339726202189922;0.36872586607933044
1084;0.0078001609072089195;0.27799227833747864
1085;0.006889471784234047;0.4054054021835327
1086;0.006800202187150717;0.42277991771698
1087;0.00682085333392024;0.44015443325042725
1088;0.007603887934237719;0.3204633295536041
1089;0.006902460008859634;0.39768341183662415
1090;0.006883424706757069;0.4749034643173218
1091;0.0075435033068060875;0.3320463299751282
1092;0.0073594339191913605;0.3474903404712677
1093;0.0070487880147993565;0.3764478862285614
1094;0.006941969972103834;0.40733590722084045
1095;0.006859755143523216;0.3861003816127777
1096;0.006924280896782875;0.4285714328289032
1097;0.006791865918785334;0.403474897146225
1098;0.007099521812051535;0.3803088665008545
1099;0.0071214414201676846;0.35907337069511414
1100;0.006786863319575787;0.4247104227542877
1101;0.007461948785930872;0.3474903404712677
1102;0.006936280522495508;0.3861003816127777
1103;0.006748647429049015;0.4536679685115814
1104;0.007062979973852634;0.3996138870716095
1105;0.007186624687165022;0.3474903404712677
1106;0.00755328917875886;0.3204633295536041
1107;0.007445232477039099;0.3629343509674072
1108;0.0072710150852799416;0.36486485600471497
1109;0.007010001223534346;0.3764478862285614
1110;0.007774916477501392;0.30308881402015686
1111;0.006960379891097546;0.38223937153816223
1112;0.00682871276512742;0.42277991771698
1113;0.006825749762356281;0.41312742233276367
1114;0.006843442562967539;0.43050193786621094
1115;0.006694617215543985;0.42664092779159546
1116;0.006830059923231602;0.44980695843696594
1117;0.007361156865954399;0.3667953610420227
1118;0.0070246923714876175;0.3957529067993164
1119;0.007240201812237501;0.38803088665008545
1120;0.006999003700911999;0.403474897146225
1121;0.00776600930839777;0.3243243098258972
1122;0.0071077183820307255;0.3918918967247009
1123;0.007221727166324854;0.36486485600471497
1124;0.006967256311327219;0.41312742233276367
1125;0.006793056149035692;0.46911197900772095
1126;0.006916209124028683;0.3610038757324219
1127;0.0067187026143074036;0.3957529067993164
1128;0.0072756870649755;0.35907337069511414
1129;0.006925539579242468;0.4092664122581482
1130;0.006787074729800224;0.4324324429035187
1131;0.007305413018912077;0.33590734004974365
1132;0.007953237742185593;0.25868725776672363
1133;0.007765308953821659;0.3088802993297577
1134;0.007629610598087311;0.33011582493782043
1135;0.007273449562489986;0.36486485600471497
1136;0.007447625510394573;0.32239383459091187
1137;0.006798926275223494;0.4382239282131195
1138;0.007723215036094189;0.3088802993297577
1139;0.006752850953489542;0.42277991771698
1140;0.007537908852100372;0.3320463299751282
1141;0.007076959125697613;0.41312742233276367
1142;0.006766697391867638;0.43629342317581177
1143;0.007023381069302559;0.3803088665008545
1144;0.0076846773736178875;0.31660231947898865
1145;0.006665407679975033;0.46332046389579773
1146;0.006658720318228006;0.4536679685115814
1147;0.006763304118067026;0.43629342317581177
1148;0.006624625064432621;0.4247104227542877
1149;0.007851265370845795;0.2857142984867096
1150;0.006869666278362274;0.4343629479408264
1151;0.007175081875175238;0.3861003816127777
1152;0.006591972894966602;0.4189189076423645
1153;0.006640867795795202;0.44015443325042725
1154;0.007034522481262684;0.3861003816127777
1155;0.007256160024553537;0.3706563711166382
1156;0.00697953999042511;0.42277991771698
1157;0.006703317165374756;0.4440154433250427
1158;0.006704016122967005;0.4092664122581482
1159;0.00681318249553442;0.41698840260505676
1160;0.00710797356441617;0.3861003816127777
1161;0.00669469591230154;0.43050193786621094
1162;0.006987645290791988;0.41698840260505676
1163;0.006653845310211182;0.4189189076423645
1164;0.006644341163337231;0.4536679685115814
1165;0.006717487704008818;0.4555984437465668
1166;0.006962822284549475;0.39382240176200867
1167;0.007815253920853138;0.31081080436706543
1168;0.007363647688180208;0.34942084550857544
1169;0.006727385334670544;0.44015443325042725
1170;0.006763282231986523;0.4324324429035187
1171;0.006650615017861128;0.4555984437465668
1172;0.006677390541881323;0.43050193786621094
1173;0.00703583424910903;0.3803088665008545
1174;0.006641622632741928;0.4517374634742737
1175;0.007420479319989681;0.37451738119125366
1176;0.006607966497540474;0.4343629479408264
1177;0.006653765216469765;0.4768339693546295
1178;0.006673520430922508;0.44015443325042725
1179;0.006523975636810064;0.46138995885849
1180;0.007886827923357487;0.3011583089828491
1181;0.006452005822211504;0.4671814739704132
1182;0.006856212392449379;0.4247104227542877
1183;0.006557183805853128;0.4440154433250427
1184;0.006490960717201233;0.4749034643173218
1185;0.007439615670591593;0.3764478862285614
1186;0.00653449259698391;0.4845559895038605
1187;0.00787273794412613;0.3281853199005127
1188;0.006623765919357538;0.4440154433250427
1189;0.00640647578984499;0.4864864945411682
1190;0.007015521172434092;0.3725868761539459
1191;0.007434333208948374;0.32239383459091187
1192;0.007326934486627579;0.3629343509674072
1193;0.007002617232501507;0.42277991771698
1194;0.007812051568180323;0.33011582493782043
1195;0.00736797321587801;0.37451738119125366
1196;0.0067191715352237225;0.4382239282131195
1197;0.00652196304872632;0.44594594836235046
1198;0.006867746822535992;0.4440154433250427
1199;0.006689954083412886;0.41119691729545593
1200;0.006827752571552992;0.403474897146225
1201;0.007855122908949852;0.28378379344940186
1202;0.006723412312567234;0.42277991771698
1203;0.006752092391252518;0.44980695843696594
1204;0.006561676040291786;0.44594594836235046
1205;0.006850740406662226;0.4150579273700714
1206;0.007107195444405079;0.39768341183662415
1207;0.006837994791567326;0.4343629479408264
1208;0.007474394980818033;0.3513513505458832
1209;0.007005549967288971;0.3571428656578064
1210;0.006468951236456633;0.5057914853096008
1211;0.007551940158009529;0.3243243098258972
1212;0.0070856413803994656;0.38223937153816223
1213;0.007250071503221989;0.37451738119125366
1214;0.00647616246715188;0.4536679685115814
1215;0.007480826694518328;0.35521236062049866
1216;0.006708071101456881;0.40154439210891724
1217;0.006929771043360233;0.4189189076423645
1218;0.006745877210050821;0.43050193786621094
1219;0.007104999385774136;0.38416987657546997
1220;0.006911111529916525;0.3899613916873932
1221;0.007898146286606789;0.2857142984867096
1222;0.00702627282589674;0.3706563711166382
1223;0.00793155375868082;0.29729729890823364
1224;0.007733735255897045;0.3243243098258972
1225;0.006615701597183943;0.46911197900772095
1226;0.006976539269089699;0.3861003816127777
1227;0.006493394263088703;0.48262548446655273
1228;0.006905151065438986;0.38416987657546997
1229;0.006520551163703203;0.47876447439193726
1230;0.006482049357146025;0.46911197900772095
1231;0.007086948025971651;0.3996138870716095
1232;0.006490794476121664;0.4864864945411682
1233;0.006383852101862431;0.48262548446655273
1234;0.006456019356846809;0.46332046389579773
1235;0.007093694992363453;0.3996138870716095
1236;0.006672827992588282;0.4324324429035187
1237;0.006403535138815641;0.48262548446655273
1238;0.006401906721293926;0.47297295928001404
1239;0.006285191513597965;0.4864864945411682
1240;0.006486929953098297;0.4710424840450287
1241;0.006352704018354416;0.4768339693546295
1242;0.006382567808032036;0.4575289487838745
1243;0.0062230550684034824;0.4961389899253845
1244;0.007827701978385448;0.34169885516166687
1245;0.006736768409609795;0.4343629479408264
1246;0.006326854694634676;0.4864864945411682
1247;0.006291953846812248;0.5154440402984619
1248;0.0062493933364748955;0.4961389899253845
1249;0.0062352800741791725;0.507722020149231
1250;0.006443560589104891;0.4517374634742737
1251;0.007639274932444096;0.3339768350124359
1252;0.006569209508597851;0.4555984437465668
1253;0.007493093144148588;0.36872586607933044
1254;0.006452176719903946;0.4845559895038605
1255;0.0064643132500350475;0.4517374634742737
1256;0.007321644574403763;0.37837839126586914
1257;0.007670253049582243;0.3339768350124359
1258;0.006644980050623417;0.44015443325042725
1259;0.006288968957960606;0.5019304752349854
1260;0.006809907965362072;0.44015443325042725
1261;0.00723931984975934;0.37837839126586914
1262;0.007094718050211668;0.38223937153816223
1263;0.0067372508347034454;0.4555984437465668
1264;0.006802799180150032;0.442084938287735
1265;0.007550069596618414;0.33590734004974365
1266;0.007604895159602165;0.31274130940437317
1267;0.006752982269972563;0.4189189076423645
1268;0.007816934026777744;0.33976835012435913
1269;0.0077816192060709;0.2953667938709259
1270;0.008036435581743717;0.2664092779159546
1271;0.008307370357215405;0.31274130940437317
1272;0.007547570858150721;0.3532818555831909
1273;0.0075387535616755486;0.3629343509674072
1274;0.007566988468170166;0.32625481486320496
1275;0.008076345548033714;0.31274130940437317
1276;0.007741481997072697;0.3011583089828491
1277;0.0074182236567139626;0.3899613916873932
1278;0.007204690482467413;0.3725868761539459
1279;0.007120037917047739;0.4285714328289032
1280;0.007238100748509169;0.41698840260505676
1281;0.007733277976512909;0.32625481486320496
1282;0.0070857517421245575;0.47876447439193726
1283;0.007053838111460209;0.3764478862285614
1284;0.007676209323108196;0.3436293303966522
1285;0.006878434680402279;0.4247104227542877
1286;0.0067802672274410725;0.4247104227542877
1287;0.00687994621694088;0.4478764533996582
1288;0.00661192461848259;0.44594594836235046
1289;0.006658305414021015;0.442084938287735
1290;0.006785122212022543;0.4536679685115814
1291;0.006776179652661085;0.43629342317581177
1292;0.006537190638482571;0.47297295928001404
1293;0.006731844507157803;0.4555984437465668
1294;0.007559889927506447;0.3185328245162964
1295;0.007729620207101107;0.32239383459091187
1296;0.006774845067411661;0.43629342317581177
1297;0.0065339296124875546;0.5038610100746155
1298;0.006636640056967735;0.4478764533996582
1299;0.007058892399072647;0.42084941267967224
1300;0.006584539078176022;0.46332046389579773
1301;0.007061490789055824;0.3957529067993164
1302;0.006505793426185846;0.47876447439193726
1303;0.006396802607923746;0.5038610100746155
1304;0.006479068659245968;0.48262548446655273
1305;0.006302938796579838;0.5154440402984619
1306;0.006206374615430832;0.5270270109176636
1307;0.0063788979314267635;0.46332046389579773
1308;0.006677137687802315;0.46332046389579773
1309;0.007734028622508049;0.32625481486320496
1310;0.0065371389500796795;0.46332046389579773
1311;0.007020735647529364;0.4150579273700714
1312;0.006359537597745657;0.5193049907684326
1313;0.0074683609418570995;0.36486485600471497
1314;0.0065131098963320255;0.4517374634742737
1315;0.006642261054366827;0.46332046389579773
1316;0.0073837339878082275;0.3532818555831909
1317;0.006484223995357752;0.44980695843696594
1318;0.006138114258646965;0.4961389899253845
1319;0.006211911328136921;0.48262548446655273
1320;0.007036609575152397;0.40733590722084045
1321;0.007856675423681736;0.31081080436706543
1322;0.006550612859427929;0.4440154433250427
1323;0.007270342670381069;0.3610038757324219
1324;0.006293381564319134;0.5193049907684326
1325;0.006308211944997311;0.49227797985076904
1326;0.007115864660590887;0.3996138870716095
1327;0.007559697609394789;0.3532818555831909
1328;0.006490734871476889;0.4749034643173218
1329;0.007525955326855183;0.34942084550857544
1330;0.0063974387012422085;0.46138995885849
1331;0.0069175781682133675;0.4575289487838745
1332;0.00625913729891181;0.5
1333;0.007277333177626133;0.40733590722084045
1334;0.006697128061205149;0.4536679685115814
1335;0.006446526851505041;0.48841699957847595
1336;0.007362100295722485;0.35521236062049866
1337;0.006283046677708626;0.49227797985076904
1338;0.0063140201382339;0.49227797985076904
1339;0.006089538335800171;0.5212355256080627
1340;0.006517660804092884;0.4864864945411682
1341;0.006626470014452934;0.4671814739704132
1342;0.007231638301163912;0.3667953610420227
1343;0.006372950971126556;0.47876447439193726
1344;0.006676923483610153;0.442084938287735
1345;0.00654754601418972;0.46911197900772095
1346;0.006145444232970476;0.5173745155334473
1347;0.006334514357149601;0.4555984437465668
1348;0.00640685623511672;0.4575289487838745
1349;0.007788218092173338;0.3088802993297577
1350;0.006450606510043144;0.4555984437465668
1351;0.007518935948610306;0.3629343509674072
1352;0.006462997291237116;0.480694979429245
1353;0.007722998969256878;0.34169885516166687
1354;0.006452018860727549;0.46332046389579773
1355;0.006647743750363588;0.4710424840450287
1356;0.006339546758681536;0.480694979429245
1357;0.007090368773788214;0.3899613916873932
1358;0.0076012201607227325;0.33590734004974365
1359;0.006705807521939278;0.4247104227542877
1360;0.006441839504987001;0.5135135054588318
1361;0.006681419909000397;0.403474897146225
1362;0.006305883172899485;0.4555984437465668
1363;0.006202125921845436;0.49806949496269226
1364;0.00611379649490118;0.5115830302238464
1365;0.006283943075686693;0.5193049907684326
1366;0.007129710167646408;0.4092664122581482
1367;0.0072525497525930405;0.40154439210891724
1368;0.006148235406726599;0.5096524953842163
1369;0.006138497963547707;0.5057914853096008
1370;0.006435294169932604;0.4845559895038605
1371;0.0063690925016999245;0.44980695843696594
1372;0.006560300476849079;0.45945945382118225
1373;0.007735957391560078;0.3320463299751282
1374;0.006195425055921078;0.48841699957847595
