target_set,shapes_set,closest_shape_id,edit_distance,shape_id,step,majority_vote,seed,target_vx,variable,vx,relative_performance_loss,overlap
2,4,4,1,19,40,4.0,1.0,0.4023259156491908,majority_vote,0.1305572639274909,0.6754937754461469,False
2,4,4,1,19,40,4.0,2.0,0.378681294297889,majority_vote,-0.010741337722638,1.0283651130498892,False
2,4,4,1,19,40,4.0,3.0,0.2303265998416797,majority_vote,0.1483038474436648,0.3561149795742009,False
2,4,4,1,19,40,4.0,4.0,0.2237157224881092,majority_vote,0.261405877291285,-0.16847342861733416,False
2,4,4,1,19,40,4.0,5.0,0.2153503962992293,majority_vote,0.0590685074299572,0.7257097806874637,False
2,4,4,1,19,40,4.0,1.0,0.4023259156491908,majority_vote,0.1305572639274909,0.6754937754461469,False
2,4,4,1,19,40,4.0,2.0,0.378681294297889,majority_vote,-0.010741337722638,1.0283651130498892,False
2,4,4,1,19,40,4.0,3.0,0.2303265998416797,majority_vote,0.1483038474436648,0.3561149795742009,False
2,4,4,1,19,40,4.0,4.0,0.2237157224881092,majority_vote,0.261405877291285,-0.16847342861733416,False
2,4,4,1,19,40,4.0,5.0,0.2153503962992293,majority_vote,0.0590685074299572,0.7257097806874637,False
2,4,5,0,20,40,2.0,1.0,1.3214518899485106,majority_vote,1.5613854494158346,-0.18156813826697302,True
2,4,5,0,20,40,2.0,2.0,1.6167362490732664,majority_vote,0.4847477858595528,0.7001689136756745,True
2,4,5,0,20,40,2.0,3.0,1.515745618236381,majority_vote,0.491110182707891,0.6759943246418132,True
2,4,5,0,20,40,2.0,4.0,1.48373457990726,majority_vote,0.9105737853075632,0.38629604132803996,True
2,4,5,0,20,40,2.0,5.0,1.3060055814685567,majority_vote,0.5914140506238335,0.5471580986975496,True
2,4,5,0,20,40,5.0,1.0,1.3214518899485106,majority_vote,1.3214518899485106,0.0,True
2,4,5,0,20,40,5.0,2.0,1.6167362490732664,majority_vote,1.6167362490732664,0.0,True
2,4,5,0,20,40,5.0,3.0,1.515745618236381,majority_vote,1.515745618236381,0.0,True
2,4,5,0,20,40,5.0,4.0,1.48373457990726,majority_vote,1.48373457990726,0.0,True
2,4,5,0,20,40,5.0,5.0,1.3060055814685567,majority_vote,1.3060055814685567,0.0,True
2,4,5,0,20,40,5.0,1.0,1.3214518899485106,majority_vote,1.3214518899485106,0.0,True
2,4,5,0,20,40,5.0,2.0,1.6167362490732664,majority_vote,1.6167362490732664,0.0,True
2,4,5,0,20,40,5.0,3.0,1.515745618236381,majority_vote,1.515745618236381,0.0,True
2,4,5,0,20,40,5.0,4.0,1.48373457990726,majority_vote,1.48373457990726,0.0,True
2,4,5,0,20,40,5.0,5.0,1.3060055814685567,majority_vote,1.3060055814685567,0.0,True
2,4,5,0,20,40,5.0,1.0,1.3214518899485106,majority_vote,1.3214518899485106,0.0,True
2,4,5,0,20,40,5.0,2.0,1.6167362490732664,majority_vote,1.6167362490732664,0.0,True
2,4,5,0,20,40,5.0,3.0,1.515745618236381,majority_vote,1.515745618236381,0.0,True
2,4,5,0,20,40,5.0,4.0,1.48373457990726,majority_vote,1.48373457990726,0.0,True
2,4,5,0,20,40,5.0,5.0,1.3060055814685567,majority_vote,1.3060055814685567,0.0,True
2,4,5,0,20,40,5.0,1.0,1.3214518899485106,majority_vote,1.3214518899485106,0.0,True
2,4,5,0,20,40,5.0,2.0,1.6167362490732664,majority_vote,1.6167362490732664,0.0,True
2,4,5,0,20,40,5.0,3.0,1.515745618236381,majority_vote,1.515745618236381,0.0,True
2,4,5,0,20,40,5.0,4.0,1.48373457990726,majority_vote,1.48373457990726,0.0,True
2,4,5,0,20,40,5.0,5.0,1.3060055814685567,majority_vote,1.3060055814685567,0.0,True
2,4,5,1,21,40,2.0,1.0,1.54059780909045,majority_vote,0.0180264631137963,0.9882990466379808,False
2,4,5,1,21,40,2.0,2.0,1.5465061650193217,majority_vote,0.0183113004936356,0.988159568382059,False
2,4,5,1,21,40,2.0,3.0,1.9647377917558388,majority_vote,0.7532581582764322,0.6166113557558928,False
2,4,5,1,21,40,2.0,4.0,1.7701502107700695,majority_vote,0.0963739277935546,0.9455560735991839,False
2,4,5,1,21,40,2.0,5.0,1.8155929108670847,majority_vote,0.5695161304519623,0.6863194788638084,False
2,4,5,1,21,40,3.0,1.0,1.54059780909045,majority_vote,0.1415358389614053,0.9081292741517228,False
2,4,5,1,21,40,3.0,2.0,1.5465061650193217,majority_vote,0.054916927318031,0.9644896809594388,False
2,4,5,1,21,40,3.0,3.0,1.9647377917558388,majority_vote,0.1166565589751219,0.9406248714385095,False
2,4,5,1,21,40,3.0,4.0,1.7701502107700695,majority_vote,0.5473359853300924,0.6907968702317163,False
2,4,5,1,21,40,3.0,5.0,1.8155929108670847,majority_vote,0.8998122254845011,0.5043975881935054,False
2,4,5,1,21,40,3.0,1.0,1.54059780909045,majority_vote,0.1415358389614053,0.9081292741517228,False
2,4,5,1,21,40,3.0,2.0,1.5465061650193217,majority_vote,0.054916927318031,0.9644896809594388,False
2,4,5,1,21,40,3.0,3.0,1.9647377917558388,majority_vote,0.1166565589751219,0.9406248714385095,False
2,4,5,1,21,40,3.0,4.0,1.7701502107700695,majority_vote,0.5473359853300924,0.6907968702317163,False
2,4,5,1,21,40,3.0,5.0,1.8155929108670847,majority_vote,0.8998122254845011,0.5043975881935054,False
2,4,5,1,21,40,3.0,1.0,1.54059780909045,majority_vote,0.1415358389614053,0.9081292741517228,False
2,4,5,1,21,40,3.0,2.0,1.5465061650193217,majority_vote,0.054916927318031,0.9644896809594388,False
2,4,5,1,21,40,3.0,3.0,1.9647377917558388,majority_vote,0.1166565589751219,0.9406248714385095,False
2,4,5,1,21,40,3.0,4.0,1.7701502107700695,majority_vote,0.5473359853300924,0.6907968702317163,False
2,4,5,1,21,40,3.0,5.0,1.8155929108670847,majority_vote,0.8998122254845011,0.5043975881935054,False
2,4,5,1,21,40,5.0,1.0,1.54059780909045,majority_vote,0.3665583434627153,0.7620674641364531,False
2,4,5,1,21,40,5.0,2.0,1.5465061650193217,majority_vote,0.504766720789705,0.6736083358688723,False
2,4,5,1,21,40,5.0,3.0,1.9647377917558388,majority_vote,0.3681252118202913,0.8126339232822988,False
2,4,5,1,21,40,5.0,4.0,1.7701502107700695,majority_vote,0.22041744144076,0.8754809393577556,False
2,4,5,1,21,40,5.0,5.0,1.8155929108670847,majority_vote,0.3752472587500556,0.7933197158327489,False
2,4,5,1,22,40,4.0,1.0,1.521574245466977,majority_vote,0.1167326117241775,0.9232816853519021,False
2,4,5,1,22,40,4.0,2.0,1.397937575230695,majority_vote,0.1627123569886048,0.8836054199617939,False
2,4,5,1,22,40,4.0,3.0,3.2294410420680486,majority_vote,0.0300551800628261,0.9906933801635285,False
2,4,5,1,22,40,4.0,4.0,0.0949847744391577,majority_vote,0.0632253767715715,0.3343630371826552,False
2,4,5,1,22,40,4.0,5.0,1.380348336555374,majority_vote,0.2562896438815939,0.8143297332315707,False
2,4,5,1,22,40,3.0,1.0,1.521574245466977,majority_vote,0.3012368593685786,0.8020228981490628,False
2,4,5,1,22,40,3.0,2.0,1.397937575230695,majority_vote,0.5523503540961393,0.6048819604802542,False
2,4,5,1,22,40,3.0,3.0,3.2294410420680486,majority_vote,0.2920037620560851,0.909580711258598,False
2,4,5,1,22,40,3.0,4.0,0.0949847744391577,majority_vote,0.3277005624849149,-2.450032538581463,False
2,4,5,1,22,40,3.0,5.0,1.380348336555374,majority_vote,0.0404662507053403,0.9706840297961868,False
2,4,5,1,22,40,3.0,1.0,1.521574245466977,majority_vote,0.3012368593685786,0.8020228981490628,False
2,4,5,1,22,40,3.0,2.0,1.397937575230695,majority_vote,0.5523503540961393,0.6048819604802542,False
2,4,5,1,22,40,3.0,3.0,3.2294410420680486,majority_vote,0.2920037620560851,0.909580711258598,False
2,4,5,1,22,40,3.0,4.0,0.0949847744391577,majority_vote,0.3277005624849149,-2.450032538581463,False
2,4,5,1,22,40,3.0,5.0,1.380348336555374,majority_vote,0.0404662507053403,0.9706840297961868,False
2,4,5,1,22,40,3.0,1.0,1.521574245466977,majority_vote,0.3012368593685786,0.8020228981490628,False
2,4,5,1,22,40,3.0,2.0,1.397937575230695,majority_vote,0.5523503540961393,0.6048819604802542,False
2,4,5,1,22,40,3.0,3.0,3.2294410420680486,majority_vote,0.2920037620560851,0.909580711258598,False
2,4,5,1,22,40,3.0,4.0,0.0949847744391577,majority_vote,0.3277005624849149,-2.450032538581463,False
2,4,5,1,22,40,3.0,5.0,1.380348336555374,majority_vote,0.0404662507053403,0.9706840297961868,False
2,4,5,1,22,40,3.0,1.0,1.521574245466977,majority_vote,0.3012368593685786,0.8020228981490628,False
2,4,5,1,22,40,3.0,2.0,1.397937575230695,majority_vote,0.5523503540961393,0.6048819604802542,False
2,4,5,1,22,40,3.0,3.0,3.2294410420680486,majority_vote,0.2920037620560851,0.909580711258598,False
2,4,5,1,22,40,3.0,4.0,0.0949847744391577,majority_vote,0.3277005624849149,-2.450032538581463,False
2,4,5,1,22,40,3.0,5.0,1.380348336555374,majority_vote,0.0404662507053403,0.9706840297961868,False
2,4,5,1,23,40,2.0,1.0,1.564255275114502,majority_vote,1.3450648045372495,0.14012448867158717,False
2,4,5,1,23,40,2.0,2.0,0.8972109592992714,majority_vote,0.2999399434156735,0.6656974145189567,False
2,4,5,1,23,40,2.0,3.0,1.1429732788019848,majority_vote,0.9129993266695288,0.2012067616956932,False
2,4,5,1,23,40,2.0,4.0,1.353655540556341,majority_vote,0.4845296847297948,0.6420583595951912,False
2,4,5,1,23,40,2.0,5.0,1.6627260602320568,majority_vote,0.3708784881128695,0.7769455251930627,False
2,4,5,1,23,40,3.0,1.0,1.564255275114502,majority_vote,0.4863354610053693,0.6890945686791626,False
2,4,5,1,23,40,3.0,2.0,0.8972109592992714,majority_vote,0.5469756799562902,0.3903600103330411,False
2,4,5,1,23,40,3.0,3.0,1.1429732788019848,majority_vote,0.3650618077486671,0.68060337497014,False
2,4,5,1,23,40,3.0,4.0,1.353655540556341,majority_vote,-0.0109849010129052,1.0081149898802102,False
2,4,5,1,23,40,3.0,5.0,1.6627260602320568,majority_vote,-0.0342493987808558,1.0205983412421382,False
2,4,5,1,23,40,3.0,1.0,1.564255275114502,majority_vote,0.4863354610053693,0.6890945686791626,False
2,4,5,1,23,40,3.0,2.0,0.8972109592992714,majority_vote,0.5469756799562902,0.3903600103330411,False
2,4,5,1,23,40,3.0,3.0,1.1429732788019848,majority_vote,0.3650618077486671,0.68060337497014,False
2,4,5,1,23,40,3.0,4.0,1.353655540556341,majority_vote,-0.0109849010129052,1.0081149898802102,False
2,4,5,1,23,40,3.0,5.0,1.6627260602320568,majority_vote,-0.0342493987808558,1.0205983412421382,False
2,4,5,1,23,40,3.0,1.0,1.564255275114502,majority_vote,0.4863354610053693,0.6890945686791626,False
2,4,5,1,23,40,3.0,2.0,0.8972109592992714,majority_vote,0.5469756799562902,0.3903600103330411,False
2,4,5,1,23,40,3.0,3.0,1.1429732788019848,majority_vote,0.3650618077486671,0.68060337497014,False
2,4,5,1,23,40,3.0,4.0,1.353655540556341,majority_vote,-0.0109849010129052,1.0081149898802102,False
2,4,5,1,23,40,3.0,5.0,1.6627260602320568,majority_vote,-0.0342493987808558,1.0205983412421382,False
2,4,5,1,23,40,5.0,1.0,1.564255275114502,majority_vote,0.2245863053098016,0.8564260521395,False
2,4,5,1,23,40,5.0,2.0,0.8972109592992714,majority_vote,0.5467868574082059,0.39057046535047835,False
2,4,5,1,23,40,5.0,3.0,1.1429732788019848,majority_vote,0.2770458555755932,0.7576095078390802,False
2,4,5,1,23,40,5.0,4.0,1.353655540556341,majority_vote,0.234269211164839,0.8269358753789341,False
2,4,5,1,23,40,5.0,5.0,1.6627260602320568,majority_vote,0.4386212668857432,0.7362035290259855,False
2,4,6,0,24,40,6.0,1.0,2.611042407021058,majority_vote,2.611042407021058,0.0,True
2,4,6,0,24,40,6.0,2.0,2.2480949222969904,majority_vote,2.2480949222969904,0.0,True
2,4,6,0,24,40,6.0,3.0,1.71231694953951,majority_vote,1.71231694953951,0.0,True
2,4,6,0,24,40,6.0,4.0,2.1171863936540936,majority_vote,2.1171863936540936,0.0,True
2,4,6,0,24,40,6.0,5.0,1.6888696862383352,majority_vote,1.6888696862383352,0.0,True
2,4,6,0,24,40,6.0,1.0,2.611042407021058,majority_vote,2.611042407021058,0.0,True
2,4,6,0,24,40,6.0,2.0,2.2480949222969904,majority_vote,2.2480949222969904,0.0,True
2,4,6,0,24,40,6.0,3.0,1.71231694953951,majority_vote,1.71231694953951,0.0,True
2,4,6,0,24,40,6.0,4.0,2.1171863936540936,majority_vote,2.1171863936540936,0.0,True
2,4,6,0,24,40,6.0,5.0,1.6888696862383352,majority_vote,1.6888696862383352,0.0,True
2,4,6,0,24,40,6.0,1.0,2.611042407021058,majority_vote,2.611042407021058,0.0,True
2,4,6,0,24,40,6.0,2.0,2.2480949222969904,majority_vote,2.2480949222969904,0.0,True
2,4,6,0,24,40,6.0,3.0,1.71231694953951,majority_vote,1.71231694953951,0.0,True
2,4,6,0,24,40,6.0,4.0,2.1171863936540936,majority_vote,2.1171863936540936,0.0,True
2,4,6,0,24,40,6.0,5.0,1.6888696862383352,majority_vote,1.6888696862383352,0.0,True
2,4,6,0,24,40,6.0,1.0,2.611042407021058,majority_vote,2.611042407021058,0.0,True
2,4,6,0,24,40,6.0,2.0,2.2480949222969904,majority_vote,2.2480949222969904,0.0,True
2,4,6,0,24,40,6.0,3.0,1.71231694953951,majority_vote,1.71231694953951,0.0,True
2,4,6,0,24,40,6.0,4.0,2.1171863936540936,majority_vote,2.1171863936540936,0.0,True
2,4,6,0,24,40,6.0,5.0,1.6888696862383352,majority_vote,1.6888696862383352,0.0,True
2,4,6,0,24,40,6.0,1.0,2.611042407021058,majority_vote,2.611042407021058,0.0,True
2,4,6,0,24,40,6.0,2.0,2.2480949222969904,majority_vote,2.2480949222969904,0.0,True
2,4,6,0,24,40,6.0,3.0,1.71231694953951,majority_vote,1.71231694953951,0.0,True
2,4,6,0,24,40,6.0,4.0,2.1171863936540936,majority_vote,2.1171863936540936,0.0,True
2,4,6,0,24,40,6.0,5.0,1.6888696862383352,majority_vote,1.6888696862383352,0.0,True
2,4,6,1,25,40,6.0,1.0,1.712213341629634,majority_vote,0.7597960354390159,0.5562492027331918,False
2,4,6,1,25,40,6.0,2.0,2.057926796539591,majority_vote,2.0787078220145,-0.010098039206181958,False
2,4,6,1,25,40,6.0,3.0,0.9710395943176856,majority_vote,1.2134249669111703,-0.2496143041044584,False
2,4,6,1,25,40,6.0,4.0,2.57550230390787,majority_vote,2.067268733603611,0.1973337665173525,False
2,4,6,1,25,40,6.0,5.0,2.43492164310885,majority_vote,1.6299500870414134,0.3305944395975174,False
2,4,6,1,25,40,6.0,1.0,1.712213341629634,majority_vote,0.7597960354390159,0.5562492027331918,False
2,4,6,1,25,40,6.0,2.0,2.057926796539591,majority_vote,2.0787078220145,-0.010098039206181958,False
2,4,6,1,25,40,6.0,3.0,0.9710395943176856,majority_vote,1.2134249669111703,-0.2496143041044584,False
2,4,6,1,25,40,6.0,4.0,2.57550230390787,majority_vote,2.067268733603611,0.1973337665173525,False
2,4,6,1,25,40,6.0,5.0,2.43492164310885,majority_vote,1.6299500870414134,0.3305944395975174,False
2,4,6,1,25,40,6.0,1.0,1.712213341629634,majority_vote,0.7597960354390159,0.5562492027331918,False
2,4,6,1,25,40,6.0,2.0,2.057926796539591,majority_vote,2.0787078220145,-0.010098039206181958,False
2,4,6,1,25,40,6.0,3.0,0.9710395943176856,majority_vote,1.2134249669111703,-0.2496143041044584,False
2,4,6,1,25,40,6.0,4.0,2.57550230390787,majority_vote,2.067268733603611,0.1973337665173525,False
2,4,6,1,25,40,6.0,5.0,2.43492164310885,majority_vote,1.6299500870414134,0.3305944395975174,False
2,4,6,1,25,40,6.0,1.0,1.712213341629634,majority_vote,0.7597960354390159,0.5562492027331918,False
2,4,6,1,25,40,6.0,2.0,2.057926796539591,majority_vote,2.0787078220145,-0.010098039206181958,False
2,4,6,1,25,40,6.0,3.0,0.9710395943176856,majority_vote,1.2134249669111703,-0.2496143041044584,False
2,4,6,1,25,40,6.0,4.0,2.57550230390787,majority_vote,2.067268733603611,0.1973337665173525,False
2,4,6,1,25,40,6.0,5.0,2.43492164310885,majority_vote,1.6299500870414134,0.3305944395975174,False
2,4,6,1,25,40,6.0,1.0,1.712213341629634,majority_vote,0.7597960354390159,0.5562492027331918,False
2,4,6,1,25,40,6.0,2.0,2.057926796539591,majority_vote,2.0787078220145,-0.010098039206181958,False
2,4,6,1,25,40,6.0,3.0,0.9710395943176856,majority_vote,1.2134249669111703,-0.2496143041044584,False
2,4,6,1,25,40,6.0,4.0,2.57550230390787,majority_vote,2.067268733603611,0.1973337665173525,False
2,4,6,1,25,40,6.0,5.0,2.43492164310885,majority_vote,1.6299500870414134,0.3305944395975174,False
2,4,6,1,26,40,6.0,1.0,2.439742018182383,majority_vote,2.292736614791484,0.060254486865959106,False
2,4,6,1,26,40,6.0,2.0,1.9649475872264908,majority_vote,1.8568630124189744,0.05500633986888012,False
2,4,6,1,26,40,6.0,3.0,1.982506619871348,majority_vote,1.3559014444684254,0.3160671289176251,False
2,4,6,1,26,40,6.0,4.0,2.016516863858916,majority_vote,1.452348970326612,0.2797734567181759,False
2,4,6,1,26,40,6.0,5.0,2.5274586970273094,majority_vote,1.5031783062326145,0.4052609809210376,False
2,4,6,1,26,40,6.0,1.0,2.439742018182383,majority_vote,2.292736614791484,0.060254486865959106,False
2,4,6,1,26,40,6.0,2.0,1.9649475872264908,majority_vote,1.8568630124189744,0.05500633986888012,False
2,4,6,1,26,40,6.0,3.0,1.982506619871348,majority_vote,1.3559014444684254,0.3160671289176251,False
2,4,6,1,26,40,6.0,4.0,2.016516863858916,majority_vote,1.452348970326612,0.2797734567181759,False
2,4,6,1,26,40,6.0,5.0,2.5274586970273094,majority_vote,1.5031783062326145,0.4052609809210376,False
2,4,6,1,26,40,6.0,1.0,2.439742018182383,majority_vote,2.292736614791484,0.060254486865959106,False
2,4,6,1,26,40,6.0,2.0,1.9649475872264908,majority_vote,1.8568630124189744,0.05500633986888012,False
2,4,6,1,26,40,6.0,3.0,1.982506619871348,majority_vote,1.3559014444684254,0.3160671289176251,False
2,4,6,1,26,40,6.0,4.0,2.016516863858916,majority_vote,1.452348970326612,0.2797734567181759,False
2,4,6,1,26,40,6.0,5.0,2.5274586970273094,majority_vote,1.5031783062326145,0.4052609809210376,False
2,4,6,1,26,40,6.0,1.0,2.439742018182383,majority_vote,2.292736614791484,0.060254486865959106,False
2,4,6,1,26,40,6.0,2.0,1.9649475872264908,majority_vote,1.8568630124189744,0.05500633986888012,False
2,4,6,1,26,40,6.0,3.0,1.982506619871348,majority_vote,1.3559014444684254,0.3160671289176251,False
2,4,6,1,26,40,6.0,4.0,2.016516863858916,majority_vote,1.452348970326612,0.2797734567181759,False
2,4,6,1,26,40,6.0,5.0,2.5274586970273094,majority_vote,1.5031783062326145,0.4052609809210376,False
2,4,6,1,26,40,6.0,1.0,2.439742018182383,majority_vote,2.292736614791484,0.060254486865959106,False
2,4,6,1,26,40,6.0,2.0,1.9649475872264908,majority_vote,1.8568630124189744,0.05500633986888012,False
2,4,6,1,26,40,6.0,3.0,1.982506619871348,majority_vote,1.3559014444684254,0.3160671289176251,False
2,4,6,1,26,40,6.0,4.0,2.016516863858916,majority_vote,1.452348970326612,0.2797734567181759,False
2,4,6,1,26,40,6.0,5.0,2.5274586970273094,majority_vote,1.5031783062326145,0.4052609809210376,False
2,4,6,1,27,40,6.0,1.0,2.812709527607961,majority_vote,2.668939317385393,0.051114489004783804,False
2,4,6,1,27,40,6.0,2.0,2.6825460896921385,majority_vote,2.395432018464553,0.1070304336357315,False
2,4,6,1,27,40,6.0,3.0,2.984401547118403,majority_vote,1.2530550067885209,0.5801319001464761,False
2,4,6,1,27,40,6.0,4.0,2.857636537104857,majority_vote,1.0215990447209535,0.6425021056890737,False
2,4,6,1,27,40,6.0,5.0,3.1249237362207065,majority_vote,0.2565575741483844,0.9178995726600785,False
2,4,6,1,27,40,6.0,1.0,2.812709527607961,majority_vote,2.668939317385393,0.051114489004783804,False
2,4,6,1,27,40,6.0,2.0,2.6825460896921385,majority_vote,2.395432018464553,0.1070304336357315,False
2,4,6,1,27,40,6.0,3.0,2.984401547118403,majority_vote,1.2530550067885209,0.5801319001464761,False
2,4,6,1,27,40,6.0,4.0,2.857636537104857,majority_vote,1.0215990447209535,0.6425021056890737,False
2,4,6,1,27,40,6.0,5.0,3.1249237362207065,majority_vote,0.2565575741483844,0.9178995726600785,False
2,4,6,1,27,40,6.0,1.0,2.812709527607961,majority_vote,2.668939317385393,0.051114489004783804,False
2,4,6,1,27,40,6.0,2.0,2.6825460896921385,majority_vote,2.395432018464553,0.1070304336357315,False
2,4,6,1,27,40,6.0,3.0,2.984401547118403,majority_vote,1.2530550067885209,0.5801319001464761,False
2,4,6,1,27,40,6.0,4.0,2.857636537104857,majority_vote,1.0215990447209535,0.6425021056890737,False
2,4,6,1,27,40,6.0,5.0,3.1249237362207065,majority_vote,0.2565575741483844,0.9178995726600785,False
2,4,6,1,27,40,6.0,1.0,2.812709527607961,majority_vote,2.668939317385393,0.051114489004783804,False
2,4,6,1,27,40,6.0,2.0,2.6825460896921385,majority_vote,2.395432018464553,0.1070304336357315,False
2,4,6,1,27,40,6.0,3.0,2.984401547118403,majority_vote,1.2530550067885209,0.5801319001464761,False
2,4,6,1,27,40,6.0,4.0,2.857636537104857,majority_vote,1.0215990447209535,0.6425021056890737,False
2,4,6,1,27,40,6.0,5.0,3.1249237362207065,majority_vote,0.2565575741483844,0.9178995726600785,False
2,4,6,1,27,40,6.0,1.0,2.812709527607961,majority_vote,2.668939317385393,0.051114489004783804,False
2,4,6,1,27,40,6.0,2.0,2.6825460896921385,majority_vote,2.395432018464553,0.1070304336357315,False
2,4,6,1,27,40,6.0,3.0,2.984401547118403,majority_vote,1.2530550067885209,0.5801319001464761,False
2,4,6,1,27,40,6.0,4.0,2.857636537104857,majority_vote,1.0215990447209535,0.6425021056890737,False
2,4,6,1,27,40,6.0,5.0,3.1249237362207065,majority_vote,0.2565575741483844,0.9178995726600785,False
2,4,6,1,28,40,6.0,1.0,1.457051979490504,majority_vote,1.4168737751596083,0.027574997252290845,False
2,4,6,1,28,40,6.0,2.0,1.958113486018674,majority_vote,1.221289706887512,0.3762926839492362,False
2,4,6,1,28,40,6.0,3.0,3.152146691380811,majority_vote,0.7577534310253928,0.7596071803709568,False
2,4,6,1,28,40,6.0,4.0,2.206822658482583,majority_vote,1.7746105818498683,0.195852654934178,False
2,4,6,1,28,40,6.0,5.0,1.863105659857439,majority_vote,0.9601779553322825,0.48463580138243295,False
2,4,6,1,28,40,6.0,1.0,1.457051979490504,majority_vote,1.4168737751596083,0.027574997252290845,False
2,4,6,1,28,40,6.0,2.0,1.958113486018674,majority_vote,1.221289706887512,0.3762926839492362,False
2,4,6,1,28,40,6.0,3.0,3.152146691380811,majority_vote,0.7577534310253928,0.7596071803709568,False
2,4,6,1,28,40,6.0,4.0,2.206822658482583,majority_vote,1.7746105818498683,0.195852654934178,False
2,4,6,1,28,40,6.0,5.0,1.863105659857439,majority_vote,0.9601779553322825,0.48463580138243295,False
2,4,6,1,28,40,6.0,1.0,1.457051979490504,majority_vote,1.4168737751596083,0.027574997252290845,False
2,4,6,1,28,40,6.0,2.0,1.958113486018674,majority_vote,1.221289706887512,0.3762926839492362,False
2,4,6,1,28,40,6.0,3.0,3.152146691380811,majority_vote,0.7577534310253928,0.7596071803709568,False
2,4,6,1,28,40,6.0,4.0,2.206822658482583,majority_vote,1.7746105818498683,0.195852654934178,False
2,4,6,1,28,40,6.0,5.0,1.863105659857439,majority_vote,0.9601779553322825,0.48463580138243295,False
2,4,6,1,28,40,6.0,1.0,1.457051979490504,majority_vote,1.4168737751596083,0.027574997252290845,False
2,4,6,1,28,40,6.0,2.0,1.958113486018674,majority_vote,1.221289706887512,0.3762926839492362,False
2,4,6,1,28,40,6.0,3.0,3.152146691380811,majority_vote,0.7577534310253928,0.7596071803709568,False
2,4,6,1,28,40,6.0,4.0,2.206822658482583,majority_vote,1.7746105818498683,0.195852654934178,False
2,4,6,1,28,40,6.0,5.0,1.863105659857439,majority_vote,0.9601779553322825,0.48463580138243295,False
2,4,6,1,28,40,6.0,1.0,1.457051979490504,majority_vote,1.4168737751596083,0.027574997252290845,False
2,4,6,1,28,40,6.0,2.0,1.958113486018674,majority_vote,1.221289706887512,0.3762926839492362,False
2,4,6,1,28,40,6.0,3.0,3.152146691380811,majority_vote,0.7577534310253928,0.7596071803709568,False
2,4,6,1,28,40,6.0,4.0,2.206822658482583,majority_vote,1.7746105818498683,0.195852654934178,False
2,4,6,1,28,40,6.0,5.0,1.863105659857439,majority_vote,0.9601779553322825,0.48463580138243295,False
2,4,7,0,29,40,1.0,1.0,1.4146543318878568,majority_vote,0.6802806303958241,0.5191188299066746,True
2,4,7,0,29,40,1.0,2.0,0.6766259200293361,majority_vote,-0.0219746638133474,1.032476828278164,True
2,4,7,0,29,40,1.0,3.0,0.8477767929581538,majority_vote,0.054369554047497,0.9358680793115545,True
2,4,7,0,29,40,1.0,4.0,1.3799920953636262,majority_vote,0.5139298766251,0.6275849127311993,True
2,4,7,0,29,40,1.0,5.0,1.2999084505112688,majority_vote,0.6795639699210164,0.4772216692231394,True
2,4,7,0,29,40,7.0,1.0,1.4146543318878568,majority_vote,1.4146543318878568,0.0,True
2,4,7,0,29,40,7.0,2.0,0.6766259200293361,majority_vote,0.6766259200293361,0.0,True
2,4,7,0,29,40,7.0,3.0,0.8477767929581538,majority_vote,0.8477767929581538,0.0,True
2,4,7,0,29,40,7.0,4.0,1.3799920953636262,majority_vote,1.3799920953636262,0.0,True
2,4,7,0,29,40,7.0,5.0,1.2999084505112688,majority_vote,1.2999084505112688,0.0,True
2,4,7,0,29,40,7.0,1.0,1.4146543318878568,majority_vote,1.4146543318878568,0.0,True
2,4,7,0,29,40,7.0,2.0,0.6766259200293361,majority_vote,0.6766259200293361,0.0,True
2,4,7,0,29,40,7.0,3.0,0.8477767929581538,majority_vote,0.8477767929581538,0.0,True
2,4,7,0,29,40,7.0,4.0,1.3799920953636262,majority_vote,1.3799920953636262,0.0,True
2,4,7,0,29,40,7.0,5.0,1.2999084505112688,majority_vote,1.2999084505112688,0.0,True
2,4,7,0,29,40,7.0,1.0,1.4146543318878568,majority_vote,1.4146543318878568,0.0,True
2,4,7,0,29,40,7.0,2.0,0.6766259200293361,majority_vote,0.6766259200293361,0.0,True
2,4,7,0,29,40,7.0,3.0,0.8477767929581538,majority_vote,0.8477767929581538,0.0,True
2,4,7,0,29,40,7.0,4.0,1.3799920953636262,majority_vote,1.3799920953636262,0.0,True
2,4,7,0,29,40,7.0,5.0,1.2999084505112688,majority_vote,1.2999084505112688,0.0,True
2,4,7,0,29,40,7.0,1.0,1.4146543318878568,majority_vote,1.4146543318878568,0.0,True
2,4,7,0,29,40,7.0,2.0,0.6766259200293361,majority_vote,0.6766259200293361,0.0,True
2,4,7,0,29,40,7.0,3.0,0.8477767929581538,majority_vote,0.8477767929581538,0.0,True
2,4,7,0,29,40,7.0,4.0,1.3799920953636262,majority_vote,1.3799920953636262,0.0,True
2,4,7,0,29,40,7.0,5.0,1.2999084505112688,majority_vote,1.2999084505112688,0.0,True
2,4,7,1,30,40,1.0,1.0,1.4226384515350898,majority_vote,0.6609746678844383,0.535388160518776,False
2,4,7,1,30,40,1.0,2.0,1.43361873806321,majority_vote,0.0570158125972053,0.9602294451911025,False
