target_set,shape_id,step,accuracy,majority_vote,seed,nca_seed,target_vx,variable,vx,relative_performance_loss
4,29,40,0.8333333333333334,29,5,5,1.2999084505112688,classification,1.0199186245693317,0.21539195766579863
4,30,40,1.0,30,1,5,1.4226384515350898,classification,1.4226384515350898,0.0
4,30,40,1.0,30,2,5,1.43361873806321,classification,1.43361873806321,0.0
4,30,40,1.0,30,3,5,1.6932442311216602,classification,1.6932442311216602,0.0
4,30,40,1.0,30,4,5,1.6491723666849742,classification,1.6491723666849742,0.0
4,30,40,1.0,30,5,5,1.0557781510679276,classification,1.0557781510679276,0.0
4,31,40,1.0,31,1,5,1.690430403407397,classification,1.690430403407397,0.0
4,31,40,1.0,31,2,5,1.5260507066026583,classification,1.5260507066026583,0.0
4,31,40,1.0,31,3,5,1.5300113334651186,classification,1.5300113334651186,0.0
4,31,40,1.0,31,4,5,1.378441518722064,classification,1.378441518722064,0.0
4,31,40,1.0,31,5,5,1.8500665945091777,classification,1.8500665945091777,0.0
4,32,40,1.0,32,1,5,1.373188569831951,classification,1.373188569831951,0.0
4,32,40,1.0,32,2,5,1.5376971903875996,classification,1.5376971903875996,0.0
4,32,40,1.0,32,3,5,1.666359209885471,classification,1.666359209885471,0.0
4,32,40,1.0,32,4,5,1.3380340633863697,classification,1.3380340633863697,0.0
4,32,40,1.0,32,5,5,1.5271770144634358,classification,1.5271770144634358,0.0
4,33,40,0.2608695652173913,29,1,5,0.7752708565895539,classification,0.4138918597239519,0.46613257004825637
4,33,40,0.2608695652173913,29,2,5,0.8238452989722846,classification,0.4398609498660974,0.4660879288686759
4,33,40,0.2608695652173913,29,3,5,1.3714727313706314,classification,0.0307242270316013,0.9775976391445305
4,33,40,0.2608695652173913,29,4,5,0.7869740055777865,classification,0.6657934087117574,0.15398297276294384
4,33,40,0.2608695652173913,29,5,5,1.202731667262079,classification,0.2162353072308677,0.8202131754599014
4,34,40,0.2608695652173913,37,1,5,2.3167426277212555,classification,0.0159785325231121,0.9931030178614064
4,34,40,0.2608695652173913,37,2,5,3.5131833221392683,classification,0.5096693409640064,0.8549266308557859
4,34,40,0.2608695652173913,37,3,5,2.064324791896478,classification,0.0374502180057672,0.9818583693066236
4,34,40,0.2608695652173913,37,4,5,2.233942035042322,classification,0.4210829750216223,0.8115067587178264
4,34,40,0.2608695652173913,37,5,5,1.8877116093749544,classification,0.7241416953572284,0.6163917773451629
4,35,40,1.0,35,1,5,1.899851882718159,classification,1.899851882718159,0.0
4,35,40,1.0,35,2,5,2.6363121108346563,classification,2.6363121108346563,0.0
4,35,40,1.0,35,3,5,2.733213772734792,classification,2.733213772734792,0.0
4,35,40,1.0,35,4,5,3.0961593546164674,classification,3.0961593546164674,0.0
4,35,40,1.0,35,5,5,1.646607072970284,classification,1.646607072970284,0.0
4,36,40,0.2272727272727272,37,1,5,2.847182872703401,classification,0.4777565553730361,0.8322002566279117
4,36,40,0.2272727272727272,37,2,5,2.297639884439525,classification,0.0655982997100211,0.9714497036048697
4,36,40,0.2272727272727272,37,3,5,1.7058158025869694,classification,-0.0072873510534018,1.0042720621079662
4,36,40,0.2272727272727272,37,4,5,2.536182340085704,classification,0.0920208673801798,0.9637167778019186
4,36,40,0.2272727272727272,37,5,5,2.8590074171631885,classification,-0.0043265577371102,1.001513307629472
4,37,40,0.7272727272727273,37,1,5,2.1789566181388795,classification,0.4963317880378828,0.7722158468387422
4,37,40,0.7272727272727273,37,2,5,1.3436132926629356,classification,0.3632363864796843,0.7296570460688294
4,37,40,0.7272727272727273,37,3,5,2.2025931836366857,classification,0.2496185626104156,0.8866706006062036
4,37,40,0.7272727272727273,37,4,5,2.455458631271424,classification,1.0763519485203938,0.5616493249723111
4,37,40,0.7272727272727273,37,5,5,1.8357280896735848,classification,0.8410487185268638,0.5418446101805782
4,38,40,0.5,38,1,5,2.7416737058269445,classification,0.0219947528622796,0.9919776183374653
4,38,40,0.5,38,2,5,2.535142190755784,classification,0.6551006050348918,0.7415921649587666
4,38,40,0.5,38,3,5,2.6662600537079624,classification,1.9283462943921248,0.27675986004801834
4,38,40,0.5,38,4,5,2.663477487845945,classification,1.3971693445395552,0.47543414543011625
4,38,40,0.5,38,5,5,2.718807924004893,classification,0.8027765964579873,0.7047321403729503
1,0,40,1.0,0,1,6,3.2662573825650085,classification,3.2662573825650085,0.0
1,0,40,1.0,0,2,6,3.1702862674560603,classification,3.1702862674560603,0.0
1,0,40,1.0,0,3,6,1.8428490882138373,classification,1.8428490882138373,0.0
1,0,40,1.0,0,4,6,2.4318850725748384,classification,2.4318850725748384,0.0
1,0,40,1.0,0,5,6,3.716925648919585,classification,3.716925648919585,0.0
1,1,40,1.0,1,1,6,0.8203586789103361,classification,0.8203586789103361,0.0
1,1,40,1.0,1,2,6,1.6665514478278176,classification,1.6665514478278176,0.0
1,1,40,1.0,1,3,6,1.9333288140805736,classification,1.9333288140805736,0.0
1,1,40,1.0,1,4,6,0.981348190674528,classification,0.981348190674528,0.0
1,1,40,1.0,1,5,6,0.7563423485350818,classification,0.7563423485350818,0.0
1,2,40,1.0,2,1,6,1.8447792354991328,classification,1.8447792354991328,0.0
1,2,40,1.0,2,2,6,1.6754072888600566,classification,1.6754072888600566,0.0
1,2,40,1.0,2,3,6,1.8163143609542265,classification,1.8163143609542265,0.0
1,2,40,1.0,2,4,6,2.0402809165026605,classification,2.0402809165026605,0.0
1,2,40,1.0,2,5,6,0.9958888399089896,classification,0.9958888399089896,0.0
2,0,40,1.0,0,1,6,3.2662573825650085,classification,3.2662573825650085,0.0
2,0,40,1.0,0,2,6,3.1702862674560603,classification,3.1702862674560603,0.0
2,0,40,1.0,0,3,6,1.8428490882138373,classification,1.8428490882138373,0.0
2,0,40,1.0,0,4,6,2.4318850725748384,classification,2.4318850725748384,0.0
2,0,40,1.0,0,5,6,3.716925648919585,classification,3.716925648919585,0.0
2,1,40,0.5,1,1,6,0.8203586789103361,classification,0.2337680912309216,0.7150416065062779
2,1,40,0.5,1,2,6,1.6665514478278176,classification,0.181400360093326,0.8911522591578177
2,1,40,0.5,1,3,6,1.9333288140805736,classification,-0.0277705894761102,1.0143641315816818
2,1,40,0.5,1,4,6,0.981348190674528,classification,-0.0342836360831012,1.0349352415471784
2,1,40,0.5,1,5,6,0.7563423485350818,classification,0.1980846926119975,0.7381018093252918
2,2,40,0.8181818181818182,2,1,6,1.8447792354991328,classification,0.0213091481525098,0.9884489440565801
2,2,40,0.8181818181818182,2,2,6,1.6754072888600566,classification,0.05504492119946,0.9671453493335866
2,2,40,0.8181818181818182,2,3,6,1.8163143609542265,classification,0.0099990465054507,0.9944948700949556
2,2,40,0.8181818181818182,2,4,6,2.0402809165026605,classification,1.610572118239817,0.21061256554780075
2,2,40,0.8181818181818182,2,5,6,0.9958888399089896,classification,1.132286874087449,-0.13696110319995583
2,3,40,1.0,3,1,6,1.8178833691910088,classification,1.8178833691910092,-2.442891647376093e-16
2,3,40,1.0,3,2,6,1.992961869105992,classification,1.992961869105992,0.0
2,3,40,1.0,3,3,6,1.741574407765231,classification,1.741574407765231,0.0
2,3,40,1.0,3,4,6,2.163380108727427,classification,2.163380108727427,0.0
2,3,40,1.0,3,5,6,2.2745144215447803,classification,2.2745144215447803,0.0
2,4,40,1.0,4,1,6,0.618152967902345,classification,0.618152967902345,0.0
2,4,40,1.0,4,2,6,0.6607999140734201,classification,0.6607999140734201,0.0
2,4,40,1.0,4,3,6,0.230228320213827,classification,0.230228320213827,0.0
2,4,40,1.0,4,4,6,0.6401784294755521,classification,0.6401784294755521,0.0
2,4,40,1.0,4,5,6,0.6432146811123464,classification,0.6432146811123464,0.0
2,5,40,0.25,2,1,6,1.3214518899485106,classification,0.0100821402834974,0.992370406853109
2,5,40,0.25,2,2,6,1.6167362490732664,classification,0.0084158488458652,0.9947945443477937
2,5,40,0.25,2,3,6,1.515745618236381,classification,0.0104285615464912,0.9931198471425402
2,5,40,0.25,2,4,6,1.48373457990726,classification,0.0196629168512321,0.9867476857940043
2,5,40,0.25,2,5,6,1.3060055814685567,classification,1.124155951382595,0.1392410818654223
2,6,40,0.9,6,1,6,2.611042407021058,classification,1.4601132693673695,0.44079297010223023
2,6,40,0.9,6,2,6,2.2480949222969904,classification,1.246885245563102,0.44535916468816295
2,6,40,0.9,6,3,6,1.71231694953951,classification,0.7905897593362048,0.5382923940869613
2,6,40,0.9,6,4,6,2.1171863936540936,classification,2.135241378420236,-0.008527820139152318
2,6,40,0.9,6,5,6,1.6888696862383352,classification,0.7019274792135549,0.5843803196106996
2,7,40,1.0,7,1,6,1.4146543318878568,classification,1.4146543318878568,0.0
2,7,40,1.0,7,2,6,0.6766259200293361,classification,0.6766259200293361,0.0
2,7,40,1.0,7,3,6,0.8477767929581538,classification,0.8477767929581538,0.0
2,7,40,1.0,7,4,6,1.3799920953636262,classification,1.3799920953636262,0.0
2,7,40,1.0,7,5,6,1.2999084505112688,classification,1.2999084505112688,0.0
2,8,40,1.0,8,1,6,2.3167426277212555,classification,2.3167426277212555,0.0
2,8,40,1.0,8,2,6,3.5131833221392683,classification,3.5131833221392683,0.0
2,8,40,1.0,8,3,6,2.064324791896478,classification,2.064324791896478,0.0
2,8,40,1.0,8,4,6,2.233942035042322,classification,2.233942035042322,0.0
2,8,40,1.0,8,5,6,1.8877116093749544,classification,1.8877116093749544,0.0
3,0,40,1.0,0,1,6,3.2662573825650085,classification,3.2662573825650085,0.0
3,0,40,1.0,0,2,6,3.1702862674560603,classification,3.1702862674560603,0.0
3,0,40,1.0,0,3,6,1.8428490882138373,classification,1.8428490882138373,0.0
3,0,40,1.0,0,4,6,2.4318850725748384,classification,2.4318850725748384,0.0
3,0,40,1.0,0,5,6,3.716925648919585,classification,3.716925648919585,0.0
3,1,40,1.0,1,1,6,2.389723023607534,classification,2.389723023607534,0.0
3,1,40,1.0,1,2,6,3.966744540551052,classification,3.966744540551052,0.0
3,1,40,1.0,1,3,6,3.347276483173254,classification,3.347276483173254,0.0
3,1,40,1.0,1,4,6,2.954469257871947,classification,2.954469257871947,0.0
3,1,40,1.0,1,5,6,3.457660358591142,classification,3.457660358591142,0.0
3,2,40,1.0,2,1,6,2.719429660688603,classification,2.719429660688603,0.0
3,2,40,1.0,2,2,6,2.9786385311597043,classification,2.9786385311597043,0.0
3,2,40,1.0,2,3,6,3.083281809155198,classification,3.083281809155198,0.0
3,2,40,1.0,2,4,6,2.434846801092584,classification,2.434846801092584,0.0
3,2,40,1.0,2,5,6,3.6085336468489,classification,3.6085336468489,0.0
3,3,40,1.0,3,1,6,3.032604523318085,classification,3.032604523318085,0.0
3,3,40,1.0,3,2,6,3.075166349322916,classification,3.0751663493229158,1.4441144296074952e-16
3,3,40,1.0,3,3,6,3.291399331541842,classification,3.291399331541842,0.0
3,3,40,1.0,3,4,6,1.195359090962334,classification,1.195359090962334,0.0
3,3,40,1.0,3,5,6,3.923174175090432,classification,3.923174175090432,0.0
3,4,40,1.0,4,1,6,2.1136606873857584,classification,2.1136606873857584,0.0
3,4,40,1.0,4,2,6,0.6891377760361309,classification,0.6891377760361309,0.0
3,4,40,1.0,4,3,6,2.046592887188009,classification,2.046592887188009,0.0
3,4,40,1.0,4,4,6,1.987761070962712,classification,1.987761070962712,0.0
3,4,40,1.0,4,5,6,2.1179244552334704,classification,2.1179244552334704,0.0
3,5,40,1.0,5,1,6,0.8203586789103361,classification,0.8203586789103361,0.0
3,5,40,1.0,5,2,6,1.6665514478278176,classification,1.6665514478278176,0.0
3,5,40,1.0,5,3,6,1.9333288140805736,classification,1.9333288140805736,0.0
3,5,40,1.0,5,4,6,0.981348190674528,classification,0.981348190674528,0.0
3,5,40,1.0,5,5,6,0.7563423485350818,classification,0.7563423485350818,0.0
3,6,40,1.0,6,1,6,2.05708663533497,classification,2.05708663533497,0.0
3,6,40,1.0,6,2,6,0.7458673285081605,classification,0.7458673285081605,0.0
3,6,40,1.0,6,3,6,0.2358324926115274,classification,0.2358324926115274,0.0
3,6,40,1.0,6,4,6,0.8404651638197298,classification,0.8404651638197298,0.0
3,6,40,1.0,6,5,6,1.5582176971956476,classification,1.5582176971956476,0.0
3,7,40,1.0,7,1,6,1.9903932210257247,classification,1.9903932210257247,0.0
3,7,40,1.0,7,2,6,1.104293681937317,classification,1.104293681937317,0.0
3,7,40,1.0,7,3,6,0.508609170313546,classification,0.508609170313546,0.0
3,7,40,1.0,7,4,6,1.6513747902900728,classification,1.6513747902900728,0.0
3,7,40,1.0,7,5,6,1.6278197729024952,classification,1.6278197729024952,0.0
3,8,40,1.0,8,1,6,1.8171520219195527,classification,1.8171520219195532,-2.443874835419372e-16
3,8,40,1.0,8,2,6,0.7830069187022111,classification,0.7830069187022111,0.0
3,8,40,1.0,8,3,6,1.1720240547028835,classification,1.1720240547028835,0.0
3,8,40,1.0,8,4,6,1.3301480300815691,classification,1.3301480300815691,0.0
3,8,40,1.0,8,5,6,1.8179439369369257,classification,1.8179439369369257,0.0
3,9,40,0.8888888888888888,9,1,6,0.9359161422918426,classification,1.0874018697821026,-0.1618582270835787
3,9,40,0.8888888888888888,9,2,6,0.7852327810157965,classification,0.5428392935029533,0.30868997496420997
3,9,40,0.8888888888888888,9,3,6,1.201684739314994,classification,0.2657022096785459,0.7788919165021548
3,9,40,0.8888888888888888,9,4,6,1.1247928020685385,classification,0.365326984658511,0.6752050831169437
3,9,40,0.8888888888888888,9,5,6,1.397905498508705,classification,0.0480776348656996,0.9656073783835967
3,10,40,1.0,10,1,6,1.8447792354991328,classification,1.8447792354991328,0.0
3,10,40,1.0,10,2,6,1.6754072888600566,classification,1.6754072888600566,0.0
3,10,40,1.0,10,3,6,1.8163143609542265,classification,1.8163143609542265,0.0
3,10,40,1.0,10,4,6,2.0402809165026605,classification,2.0402809165026605,0.0
3,10,40,1.0,10,5,6,0.9958888399089896,classification,0.9958888399089896,0.0
3,11,40,1.0,11,1,6,1.2174658936252334,classification,1.2174658936252334,0.0
3,11,40,1.0,11,2,6,0.7455064013142961,classification,0.7455064013142961,0.0
3,11,40,1.0,11,3,6,1.905679332648997,classification,1.905679332648997,0.0
3,11,40,1.0,11,4,6,0.8509025202085505,classification,0.8509025202085505,0.0
3,11,40,1.0,11,5,6,1.692739750638912,classification,1.692739750638912,0.0
3,12,40,1.0,12,1,6,0.9726358668571534,classification,0.9726358668571534,0.0
3,12,40,1.0,12,2,6,1.919127789510287,classification,1.919127789510287,0.0
3,12,40,1.0,12,3,6,1.0443915916217132,classification,1.0443915916217132,0.0
3,12,40,1.0,12,4,6,1.1578877153759752,classification,1.1578877153759752,0.0
3,12,40,1.0,12,5,6,1.25040801676374,classification,1.25040801676374,0.0
3,13,40,1.0,13,1,6,1.6125772080238543,classification,1.6125772080238543,0.0
3,13,40,1.0,13,2,6,2.0932557823089257,classification,2.0932557823089257,0.0
3,13,40,1.0,13,3,6,2.128371999114025,classification,2.128371999114025,0.0
3,13,40,1.0,13,4,6,1.5169846408195216,classification,1.5169846408195216,0.0
3,13,40,1.0,13,5,6,2.000814798509212,classification,2.000814798509212,0.0
3,14,40,1.0,14,1,6,0.8512077216786176,classification,0.8512077216786176,0.0
3,14,40,1.0,14,2,6,1.6848345619064018,classification,1.6848345619064018,0.0
3,14,40,1.0,14,3,6,1.5917241535471112,classification,1.5917241535471112,0.0
3,14,40,1.0,14,4,6,1.0167927838462776,classification,1.0167927838462776,0.0
3,14,40,1.0,14,5,6,1.7387368455424668,classification,1.7387368455424668,0.0
4,0,40,0.3,2,1,6,3.2662573825650085,classification,0.1415592024616911,0.9566601201677121
4,0,40,0.3,2,2,6,3.1702862674560603,classification,1.5630265996546642,0.5069761946422312
4,0,40,0.3,2,3,6,1.8428490882138373,classification,0.8083901215854197,0.5613367764318978
4,0,40,0.3,2,4,6,2.4318850725748384,classification,0.3151625090910653,0.8704040282802605
4,0,40,0.3,2,5,6,3.716925648919585,classification,-0.0048966102016686,1.0013173817999539
4,1,40,0.1111111111111111,3,1,6,2.389723023607534,classification,0.0077490585799474,0.9967573402844613
4,1,40,0.1111111111111111,3,2,6,3.966744540551052,classification,-0.0304346152639077,1.0076724414574174
4,1,40,0.1111111111111111,3,3,6,3.347276483173254,classification,0.3084719198190688,0.9078439079144625
4,1,40,0.1111111111111111,3,4,6,2.954469257871947,classification,-0.0282058118596215,1.009546828684871
4,1,40,0.1111111111111111,3,5,6,3.457660358591142,classification,0.0065564357074817,0.9981037941765474
4,2,40,0.5555555555555556,2,1,6,2.719429660688603,classification,0.0161799603148557,0.9940502376109412
4,2,40,0.5555555555555556,2,2,6,2.9786385311597043,classification,0.1050648854133808,0.9647272120083417
4,2,40,0.5555555555555556,2,3,6,3.083281809155198,classification,-0.0286207145447014,1.0092825490228359
4,2,40,0.5555555555555556,2,4,6,2.434846801092584,classification,0.0049096844577623,0.997983575617341
4,2,40,0.5555555555555556,2,5,6,3.6085336468489,classification,0.7319228837176289,0.7971688903727502
4,3,40,1.0,3,1,6,3.032604523318085,classification,3.032604523318085,0.0
4,3,40,1.0,3,2,6,3.075166349322916,classification,3.0751663493229158,1.4441144296074952e-16
4,3,40,1.0,3,3,6,3.291399331541842,classification,3.291399331541842,0.0
4,3,40,1.0,3,4,6,1.195359090962334,classification,1.195359090962334,0.0
4,3,40,1.0,3,5,6,3.923174175090432,classification,3.923174175090432,0.0
4,4,40,0.5555555555555556,4,1,6,2.1136606873857584,classification,0.1516680155589916,0.9282439151827253
4,4,40,0.5555555555555556,4,2,6,0.6891377760361309,classification,0.0018646007977459,0.9972942989593881
4,4,40,0.5555555555555556,4,3,6,2.046592887188009,classification,-0.0130394815079051,1.0063713118468915
4,4,40,0.5555555555555556,4,4,6,1.987761070962712,classification,0.4830211170299024,0.7570024264556274
4,4,40,0.5555555555555556,4,5,6,2.1179244552334704,classification,-0.0012957464076713,1.0006118001066893
4,5,40,1.0,5,1,6,0.8203586789103361,classification,0.8203586789103361,0.0
4,5,40,1.0,5,2,6,1.6665514478278176,classification,1.6665514478278176,0.0
4,5,40,1.0,5,3,6,1.9333288140805736,classification,1.9333288140805736,0.0
4,5,40,1.0,5,4,6,0.981348190674528,classification,0.981348190674528,0.0
4,5,40,1.0,5,5,6,0.7563423485350818,classification,0.7563423485350818,0.0
4,6,40,0.0,5,1,6,2.05708663533497,classification,0.004494421439459,0.9978151520882701
4,6,40,0.0,5,2,6,0.7458673285081605,classification,0.6899211791400063,0.07500817803623923
4,6,40,0.0,5,3,6,0.2358324926115274,classification,-0.0322398574437207,1.1367065966470848
4,6,40,0.0,5,4,6,0.8404651638197298,classification,0.6158275881687122,0.267277675888539
4,6,40,0.0,5,5,6,1.5582176971956476,classification,0.64857890516918,0.5837687466029688
4,7,40,0.0,9,1,6,1.9903932210257247,classification,-0.0256834224279846,1.0129036926757362
4,7,40,0.0,9,2,6,1.104293681937317,classification,0.0313463773356087,0.9716140933808332
4,7,40,0.0,9,3,6,0.508609170313546,classification,0.1472171609609147,0.710549534782948
4,7,40,0.0,9,4,6,1.6513747902900728,classification,0.1509146937322815,0.9086126937266782
4,7,40,0.0,9,5,6,1.6278197729024952,classification,0.4518725994913334,0.7224062472925864
4,8,40,0.0,5,1,6,1.8171520219195527,classification,0.0868508315136321,0.9522049721399275
4,8,40,0.0,5,2,6,0.7830069187022111,classification,1.0953692737402008,-0.39892668580210294
4,8,40,0.0,5,3,6,1.1720240547028835,classification,0.4189277064379924,0.6425604877672979
4,8,40,0.0,5,4,6,1.3301480300815691,classification,0.70819491228108,0.4675818809146745
4,8,40,0.0,5,5,6,1.8179439369369257,classification,0.6640477204569238,0.6347259632352661
4,9,40,0.7777777777777778,9,1,6,0.9359161422918426,classification,-0.0238567063773386,1.025490217872425
4,9,40,0.7777777777777778,9,2,6,0.7852327810157965,classification,-0.0309001945983917,1.039351636031316
4,9,40,0.7777777777777778,9,3,6,1.201684739314994,classification,-0.0253908460449228,1.0211293737984861
4,9,40,0.7777777777777778,9,4,6,1.1247928020685385,classification,-0.0324546698336221,1.0288539096035614
4,9,40,0.7777777777777778,9,5,6,1.397905498508705,classification,0.1951266091653837,0.8604150213490496
4,10,40,0.0909090909090909,14,1,6,1.8447792354991328,classification,-0.0375016328202486,1.020328520669901
4,10,40,0.0909090909090909,14,2,6,1.6754072888600566,classification,-0.0315115718437064,1.0188083053316228
4,10,40,0.0909090909090909,14,3,6,1.8163143609542265,classification,0.3382367952259273,0.8137784942424671
4,10,40,0.0909090909090909,14,4,6,2.0402809165026605,classification,0.5355238273303294,0.7375244639114228
4,10,40,0.0909090909090909,14,5,6,0.9958888399089896,classification,0.9493873712635814,0.04669343282294212
4,11,40,0.0,14,1,6,1.2174658936252334,classification,0.0053771215692149,0.9955833493181452
4,11,40,0.0,14,2,6,0.7455064013142961,classification,0.0171978061294961,0.9769313769819051
4,11,40,0.0,14,3,6,1.905679332648997,classification,0.6682103388970446,0.649358458451561
4,11,40,0.0,14,4,6,0.8509025202085505,classification,0.1662365763665548,0.8046349935292103
4,11,40,0.0,14,5,6,1.692739750638912,classification,0.7466401314904112,0.5589161705403342
4,12,40,1.0,12,1,6,0.9726358668571534,classification,0.9726358668571534,0.0
4,12,40,1.0,12,2,6,1.919127789510287,classification,1.919127789510287,0.0
4,12,40,1.0,12,3,6,1.0443915916217132,classification,1.0443915916217132,0.0
4,12,40,1.0,12,4,6,1.1578877153759752,classification,1.1578877153759752,0.0
4,12,40,1.0,12,5,6,1.25040801676374,classification,1.25040801676374,0.0
4,13,40,0.0,14,1,6,1.6125772080238543,classification,0.7848184104053191,0.5133142112512671
4,13,40,0.0,14,2,6,2.0932557823089257,classification,0.019916394278358,0.990485446429108
4,13,40,0.0,14,3,6,2.128371999114025,classification,0.4429944110773983,0.7918623195278819
4,13,40,0.0,14,4,6,1.5169846408195216,classification,-0.0254859744482041,1.0168004169339748
4,13,40,0.0,14,5,6,2.000814798509212,classification,0.0032856612275981,0.9983578384016122
4,14,40,1.0,14,1,6,0.8512077216786176,classification,0.8512077216786176,0.0
4,14,40,1.0,14,2,6,1.6848345619064018,classification,1.6848345619064018,0.0
4,14,40,1.0,14,3,6,1.5917241535471112,classification,1.5917241535471112,0.0
4,14,40,1.0,14,4,6,1.0167927838462776,classification,1.0167927838462776,0.0
4,14,40,1.0,14,5,6,1.7387368455424668,classification,1.7387368455424668,0.0
4,15,40,0.0,14,1,6,1.8178833691910088,classification,0.0981031618106105,0.946034402716238
4,15,40,0.0,14,2,6,1.992961869105992,classification,-0.027972283476143,1.0140355336997444
4,15,40,0.0,14,3,6,1.741574407765231,classification,0.2019295272839066,0.8840534596836317
4,15,40,0.0,14,4,6,2.163380108727427,classification,-0.0250623412816716,1.0115848071176055
4,15,40,0.0,14,5,6,2.2745144215447803,classification,0.0049253585624418,0.9978345450282542
4,16,40,0.0,22,1,6,3.1431682329061954,classification,0.4400687488182646,0.8599919838171138
4,16,40,0.0,22,2,6,3.5567451500643466,classification,0.581757080506149,0.8364355454324232
4,16,40,0.0,22,3,6,3.275300151375052,classification,0.0022191571825138,0.9993224568497693
4,16,40,0.0,22,4,6,3.346791217703723,classification,0.6530726481483813,0.8048660326662197
4,16,40,0.0,22,5,6,3.1845276277216303,classification,0.0009418830495283492,0.9997042314717797
4,17,40,0.0,27,1,6,0.5466790836001602,classification,-0.015043187489453,1.027517400867774
4,17,40,0.0,27,2,6,0.7016008603413986,classification,-0.011704979057712,1.0166832450177103
4,17,40,0.0,27,3,6,0.1598647896262527,classification,-0.00271642241742,1.0169919994501024
4,17,40,0.0,27,4,6,0.3529280798143277,classification,-0.0197900703788603,1.0560739468201898
4,17,40,0.0,27,5,6,0.2131806809682417,classification,0.0148489791787665,0.9303455683163963
4,18,40,0.0,27,1,6,0.618152967902345,classification,0.006537449328495,0.9894242207544852
4,18,40,0.0,27,2,6,0.6607999140734201,classification,0.0806669728299982,0.8779252673736948
4,18,40,0.0,27,3,6,0.230228320213827,classification,0.2388456054191411,-0.03742930147477385
4,18,40,0.0,27,4,6,0.6401784294755521,classification,0.1805008732433892,0.7180459932221406
4,18,40,0.0,27,5,6,0.6432146811123464,classification,0.04297968219078,0.9331798799796471
4,19,40,0.0,27,1,6,0.4023259156491908,classification,0.0082320052083203,0.9795389635911542
4,19,40,0.0,27,2,6,0.378681294297889,classification,0.0076455220361257,0.9798101407403785
4,19,40,0.0,27,3,6,0.2303265998416797,classification,0.0787325756188197,0.6581698524055044
4,19,40,0.0,27,4,6,0.2237157224881092,classification,0.0158475909170371,0.9291619259443
4,19,40,0.0,27,5,6,0.2153503962992293,classification,0.0064409036886169,0.9700910525390105
4,20,40,0.0,14,1,6,1.3214518899485106,classification,0.3492487259103343,0.7357083306877389
4,20,40,0.0,14,2,6,1.6167362490732664,classification,1.2776652559015171,0.20972560822218778
4,20,40,0.0,14,3,6,1.515745618236381,classification,0.1694678675730011,0.8881950470223478
4,20,40,0.0,14,4,6,1.48373457990726,classification,0.1745972610161302,0.882325812594431
4,20,40,0.0,14,5,6,1.3060055814685567,classification,0.9747497316798808,0.25364045490233705
4,21,40,0.0,14,1,6,1.54059780909045,classification,0.0060030036240168,0.9961034582883375
4,21,40,0.0,14,2,6,1.5465061650193217,classification,0.0033536754949633,0.9978314502904543
4,21,40,0.0,14,3,6,1.9647377917558388,classification,0.0029144171717709,0.9985166381061127
4,21,40,0.0,14,4,6,1.7701502107700695,classification,0.0357323709677904,0.9798139328796025
4,21,40,0.0,14,5,6,1.8155929108670847,classification,0.1906836359348269,0.8949744544641558
4,22,40,0.1428571428571428,14,1,6,1.521574245466977,classification,-0.0407068218520103,1.0267530959946798
4,22,40,0.1428571428571428,14,2,6,1.397937575230695,classification,-0.0255301944898374,1.0182627571804301
4,22,40,0.1428571428571428,14,3,6,3.2294410420680486,classification,-0.0304553420009335,1.0094305304243705
4,22,40,0.1428571428571428,14,4,6,0.0949847744391577,classification,-0.0223988356465421,1.2358150111825514
4,22,40,0.1428571428571428,14,5,6,1.380348336555374,classification,-0.0231685966257293,1.0167846014025315
4,23,40,0.0,27,1,6,1.564255275114502,classification,0.02046371041459,0.9869179214287181
4,23,40,0.0,27,2,6,0.8972109592992714,classification,-0.0386508287579952,1.0430788638473407
4,23,40,0.0,27,3,6,1.1429732788019848,classification,0.5604306658987246,0.5096729938549887
4,23,40,0.0,27,4,6,1.353655540556341,classification,0.0095677703845097,0.9929319017299059
4,23,40,0.0,27,5,6,1.6627260602320568,classification,0.0474962644356419,0.9714347025817271
4,24,40,1.0,24,1,6,2.611042407021058,classification,2.611042407021058,0.0
4,24,40,1.0,24,2,6,2.2480949222969904,classification,2.2480949222969904,0.0
4,24,40,1.0,24,3,6,1.71231694953951,classification,1.71231694953951,0.0
4,24,40,1.0,24,4,6,2.1171863936540936,classification,2.1171863936540936,0.0
4,24,40,1.0,24,5,6,1.6888696862383352,classification,1.6888696862383352,0.0
4,25,40,1.0,25,1,6,1.712213341629634,classification,1.712213341629634,0.0
4,25,40,1.0,25,2,6,2.057926796539591,classification,2.057926796539591,0.0
4,25,40,1.0,25,3,6,0.9710395943176856,classification,0.9710395943176856,0.0
4,25,40,1.0,25,4,6,2.57550230390787,classification,2.57550230390787,0.0
4,25,40,1.0,25,5,6,2.43492164310885,classification,2.43492164310885,0.0
4,26,40,1.0,26,1,6,2.439742018182383,classification,2.439742018182383,0.0
4,26,40,1.0,26,2,6,1.9649475872264908,classification,1.9649475872264908,0.0
4,26,40,1.0,26,3,6,1.982506619871348,classification,1.982506619871348,0.0
4,26,40,1.0,26,4,6,2.016516863858916,classification,2.0165168638589157,2.2022588444920288e-16
4,26,40,1.0,26,5,6,2.5274586970273094,classification,2.5274586970273094,0.0
4,27,40,1.0,27,1,6,2.812709527607961,classification,2.812709527607961,0.0
