target_set,shape_id,readable_shape,step,classification,nca_seed,accuracy,majority_vote,seed,classification_vx,majority_vote_vx
3,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,7,1.0,0,1,3.2662573825650085,3.2662573825650085
3,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,7,1.0,0,2,3.1702862674560603,3.1702862674560603
3,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,7,1.0,0,3,1.8428490882138375,1.8428490882138375
3,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,7,1.0,0,4,2.4318850725748384,2.4318850725748384
3,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,7,1.0,0,5,3.7169256489195845,3.7169256489195845
3,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,7,1.0,1,1,2.3897230236075346,2.3897230236075346
3,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,7,1.0,1,2,3.9667445405510517,3.9667445405510517
3,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,7,1.0,1,3,3.347276483173254,3.347276483173254
3,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,7,1.0,1,4,2.954469257871947,2.954469257871947
3,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,7,1.0,1,5,3.457660358591142,3.457660358591142
3,2,1110-1111-1001,40,0;0;4-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;6-2;2;6,7,0.6666666666666666,2,1,0.673633616139833,2.719429660688603
3,2,1110-1111-1001,40,0;0;4-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;6-2;2;6,7,0.6666666666666666,2,2,1.8967832033075809,2.9786385311597043
3,2,1110-1111-1001,40,0;0;4-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;6-2;2;6,7,0.6666666666666666,2,3,0.09254889269291536,3.083281809155198
3,2,1110-1111-1001,40,0;0;4-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;6-2;2;6,7,0.6666666666666666,2,4,2.418996128247956,2.4348468010925837
3,2,1110-1111-1001,40,0;0;4-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;6-2;2;6,7,0.6666666666666666,2,5,2.518604423491398,3.6085336468489
3,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,7,1.0,3,1,3.032604523318085,3.032604523318085
3,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,7,1.0,3,2,3.0751663493229153,3.0751663493229153
3,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,7,1.0,3,3,3.291399331541842,3.291399331541842
3,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,7,1.0,3,4,1.195359090962334,1.195359090962334
3,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,7,1.0,3,5,3.9231741750904314,3.9231741750904314
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,7,1.0,4,1,2.1136606873857584,2.1136606873857584
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,7,1.0,4,2,0.6891377760361309,0.6891377760361309
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,7,1.0,4,3,2.0465928871880092,2.0465928871880092
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,7,1.0,4,4,1.9877610709627116,1.9877610709627116
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,7,1.0,4,5,2.1179244552334704,2.1179244552334704
3,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,7,1.0,5,1,0.8203586789103361,0.8203586789103361
3,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,7,1.0,5,2,1.6665514478278176,1.6665514478278176
3,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,7,1.0,5,3,1.9333288140805736,1.9333288140805736
3,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,7,1.0,5,4,0.981348190674528,0.981348190674528
3,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,7,1.0,5,5,0.7563423485350818,0.7563423485350818
3,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,7,1.0,6,1,2.05708663533497,2.05708663533497
3,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,7,1.0,6,2,0.7458673285081605,0.7458673285081605
3,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,7,1.0,6,3,0.23583249261152742,0.23583249261152742
3,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,7,1.0,6,4,0.8404651638197298,0.8404651638197298
3,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,7,1.0,6,5,1.5582176971956476,1.5582176971956476
3,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;7,7,1.0,7,1,1.9903932210257247,1.9903932210257247
3,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;7,7,1.0,7,2,1.104293681937317,1.104293681937317
3,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;7,7,1.0,7,3,0.508609170313546,0.508609170313546
3,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;7,7,1.0,7,4,1.6513747902900728,1.6513747902900728
3,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;7,7,1.0,7,5,1.6278197729024952,1.6278197729024952
3,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,7,1.0,8,1,1.8171520219195534,1.8171520219195534
3,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,7,1.0,8,2,0.7830069187022111,0.7830069187022111
3,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,7,1.0,8,3,1.1720240547028837,1.1720240547028837
3,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,7,1.0,8,4,1.3301480300815693,1.3301480300815693
3,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,7,1.0,8,5,1.8179439369369257,1.8179439369369257
3,9,11111-11110,40,0;0;9-1;0;9-2;0;9-3;0;9-0;1;9-1;1;9-2;1;9-3;1;9-4;1;9,7,1.0,9,1,0.9359161422918426,0.9359161422918426
3,9,11111-11110,40,0;0;9-1;0;9-2;0;9-3;0;9-0;1;9-1;1;9-2;1;9-3;1;9-4;1;9,7,1.0,9,2,0.7852327810157965,0.7852327810157965
3,9,11111-11110,40,0;0;9-1;0;9-2;0;9-3;0;9-0;1;9-1;1;9-2;1;9-3;1;9-4;1;9,7,1.0,9,3,1.201684739314994,1.201684739314994
3,9,11111-11110,40,0;0;9-1;0;9-2;0;9-3;0;9-0;1;9-1;1;9-2;1;9-3;1;9-4;1;9,7,1.0,9,4,1.1247928020685385,1.1247928020685385
3,9,11111-11110,40,0;0;9-1;0;9-2;0;9-3;0;9-0;1;9-1;1;9-2;1;9-3;1;9-4;1;9,7,1.0,9,5,1.397905498508705,1.397905498508705
3,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,7,1.0,10,1,1.8447792354991328,1.8447792354991328
3,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,7,1.0,10,2,1.6754072888600566,1.6754072888600566
3,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,7,1.0,10,3,1.8163143609542265,1.8163143609542265
3,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,7,1.0,10,4,2.0402809165026605,2.0402809165026605
3,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,7,1.0,10,5,0.9958888399089895,0.9958888399089895
3,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,7,1.0,11,1,1.2174658936252334,1.2174658936252334
3,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,7,1.0,11,2,0.7455064013142961,0.7455064013142961
3,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,7,1.0,11,3,1.905679332648997,1.905679332648997
3,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,7,1.0,11,4,0.8509025202085505,0.8509025202085505
3,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,7,1.0,11,5,1.6927397506389121,1.6927397506389121
3,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,7,1.0,12,1,0.9726358668571534,0.9726358668571534
3,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,7,1.0,12,2,1.919127789510287,1.919127789510287
3,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,7,1.0,12,3,1.0443915916217132,1.0443915916217132
3,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,7,1.0,12,4,1.1578877153759752,1.1578877153759752
3,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,7,1.0,12,5,1.25040801676374,1.25040801676374
3,13,1111111-1000101,40,0;0;14-4;0;13-6;0;14-0;1;14-1;1;13-2;1;13-3;1;13-4;1;13-5;1;13-6;1;13,7,0.7,13,1,0.5170174466966786,1.6125772080238545
3,13,1111111-1000101,40,0;0;14-4;0;13-6;0;14-0;1;14-1;1;13-2;1;13-3;1;13-4;1;13-5;1;13-6;1;13,7,0.7,13,2,0.8044060464567044,2.0932557823089257
3,13,1111111-1000101,40,0;0;14-4;0;13-6;0;14-0;1;14-1;1;13-2;1;13-3;1;13-4;1;13-5;1;13-6;1;13,7,0.7,13,3,-0.0038223600956230844,2.128371999114025
3,13,1111111-1000101,40,0;0;14-4;0;13-6;0;14-0;1;14-1;1;13-2;1;13-3;1;13-4;1;13-5;1;13-6;1;13,7,0.7,13,4,0.33286844058537596,1.5169846408195216
3,13,1111111-1000101,40,0;0;14-4;0;13-6;0;14-0;1;14-1;1;13-2;1;13-3;1;13-4;1;13-5;1;13-6;1;13,7,0.7,13,5,0.5358143127292196,2.000814798509212
3,14,1111111-1010001,40,0;0;14-2;0;14-6;0;14-0;1;14-1;1;13-2;1;14-3;1;13-4;1;13-5;1;13-6;1;13,7,0.5,13,1,0.011481853769173359,0.48725437634012314
3,14,1111111-1010001,40,0;0;14-2;0;14-6;0;14-0;1;14-1;1;13-2;1;14-3;1;13-4;1;13-5;1;13-6;1;13,7,0.5,13,2,0.3103944541966701,-0.03382683599092301
3,14,1111111-1010001,40,0;0;14-2;0;14-6;0;14-0;1;14-1;1;13-2;1;14-3;1;13-4;1;13-5;1;13-6;1;13,7,0.5,13,3,-0.029096139657232335,-0.031542495862627806
3,14,1111111-1010001,40,0;0;14-2;0;14-6;0;14-0;1;14-1;1;13-2;1;14-3;1;13-4;1;13-5;1;13-6;1;13,7,0.5,13,4,0.013921827597207876,0.20679188446968597
3,14,1111111-1010001,40,0;0;14-2;0;14-6;0;14-0;1;14-1;1;13-2;1;14-3;1;13-4;1;13-5;1;13-6;1;13,7,0.5,13,5,0.014846030379353824,-0.029255327832047286
4,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,7,1.0,0,1,3.2662573825650085,3.2662573825650085
4,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,7,1.0,0,2,3.1702862674560603,3.1702862674560603
4,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,7,1.0,0,3,1.8428490882138375,1.8428490882138375
4,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,7,1.0,0,4,2.4318850725748384,2.4318850725748384
4,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,7,1.0,0,5,3.7169256489195845,3.7169256489195845
4,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,7,1.0,1,1,2.3897230236075346,2.3897230236075346
4,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,7,1.0,1,2,3.9667445405510517,3.9667445405510517
4,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,7,1.0,1,3,3.347276483173254,3.347276483173254
4,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,7,1.0,1,4,2.954469257871947,2.954469257871947
4,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,7,1.0,1,5,3.457660358591142,3.457660358591142
4,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2,7,1.0,2,1,2.719429660688603,2.719429660688603
4,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2,7,1.0,2,2,2.9786385311597043,2.9786385311597043
4,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2,7,1.0,2,3,3.083281809155198,3.083281809155198
4,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2,7,1.0,2,4,2.4348468010925837,2.4348468010925837
4,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;2-1;1;2-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2,7,1.0,2,5,3.6085336468489,3.6085336468489
4,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,7,1.0,3,1,3.032604523318085,3.032604523318085
4,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,7,1.0,3,2,3.0751663493229153,3.0751663493229153
4,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,7,1.0,3,3,3.291399331541842,3.291399331541842
4,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,7,1.0,3,4,1.195359090962334,1.195359090962334
4,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,7,1.0,3,5,3.9231741750904314,3.9231741750904314
4,4,1111-1111-1000,40,0;0;2-0;1;2-1;1;4-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2-3;2;2,7,0.1111111111111111,2,1,0.041577919930424416,0.02105056982045716
4,4,1111-1111-1000,40,0;0;2-0;1;2-1;1;4-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2-3;2;2,7,0.1111111111111111,2,2,0.3783297726543014,0.2693825221291028
4,4,1111-1111-1000,40,0;0;2-0;1;2-1;1;4-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2-3;2;2,7,0.1111111111111111,2,3,0.22770330698852426,0.59007223092136
4,4,1111-1111-1000,40,0;0;2-0;1;2-1;1;4-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2-3;2;2,7,0.1111111111111111,2,4,-0.01090846814518611,0.008728245426552903
4,4,1111-1111-1000,40,0;0;2-0;1;2-1;1;4-2;1;2-3;1;2-0;2;2-1;2;2-2;2;2-3;2;2,7,0.1111111111111111,2,5,0.20037708577511043,0.20453666700472337
4,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,7,1.0,5,1,0.8203586789103361,0.8203586789103361
4,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,7,1.0,5,2,1.6665514478278176,1.6665514478278176
4,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,7,1.0,5,3,1.9333288140805736,1.9333288140805736
4,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,7,1.0,5,4,0.981348190674528,0.981348190674528
4,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,7,1.0,5,5,0.7563423485350818,0.7563423485350818
4,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,7,1.0,6,1,2.05708663533497,2.05708663533497
4,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,7,1.0,6,2,0.7458673285081605,0.7458673285081605
4,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,7,1.0,6,3,0.23583249261152742,0.23583249261152742
4,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,7,1.0,6,4,0.8404651638197298,0.8404651638197298
4,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,7,1.0,6,5,1.5582176971956476,1.5582176971956476
4,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;9,7,0.8888888888888888,7,1,0.6298990880996288,1.9903932210257247
4,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;9,7,0.8888888888888888,7,2,1.1520032064340175,1.104293681937317
4,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;9,7,0.8888888888888888,7,3,0.48153046821771395,0.508609170313546
4,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;9,7,0.8888888888888888,7,4,1.2121175902149257,1.6513747902900728
4,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;9,7,0.8888888888888888,7,5,0.005389603531617202,1.6278197729024952
4,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,7,1.0,8,1,1.8171520219195534,1.8171520219195534
4,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,7,1.0,8,2,0.7830069187022111,0.7830069187022111
4,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,7,1.0,8,3,1.1720240547028837,1.1720240547028837
4,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,7,1.0,8,4,1.3301480300815693,1.3301480300815693
4,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,7,1.0,8,5,1.8179439369369257,1.8179439369369257
4,9,11111-11110,40,0;0;7-1;0;7-2;0;7-3;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7,7,0.0,7,1,-0.01727220941576426,-0.01727220941576426
4,9,11111-11110,40,0;0;7-1;0;7-2;0;7-3;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7,7,0.0,7,2,-0.033465375010285035,-0.033465375010285035
4,9,11111-11110,40,0;0;7-1;0;7-2;0;7-3;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7,7,0.0,7,3,0.4716775413178297,0.4716775413178297
4,9,11111-11110,40,0;0;7-1;0;7-2;0;7-3;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7,7,0.0,7,4,-0.02176422082172139,-0.02176422082172139
4,9,11111-11110,40,0;0;7-1;0;7-2;0;7-3;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7,7,0.0,7,5,0.031051834791077485,0.031051834791077485
4,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,7,1.0,10,1,1.8447792354991328,1.8447792354991328
4,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,7,1.0,10,2,1.6754072888600566,1.6754072888600566
4,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,7,1.0,10,3,1.8163143609542265,1.8163143609542265
4,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,7,1.0,10,4,2.0402809165026605,2.0402809165026605
4,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,7,1.0,10,5,0.9958888399089895,0.9958888399089895
4,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,7,1.0,11,1,1.2174658936252334,1.2174658936252334
4,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,7,1.0,11,2,0.7455064013142961,0.7455064013142961
4,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,7,1.0,11,3,1.905679332648997,1.905679332648997
4,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,7,1.0,11,4,0.8509025202085505,0.8509025202085505
4,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,7,1.0,11,5,1.6927397506389121,1.6927397506389121
4,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,7,1.0,12,1,0.9726358668571534,0.9726358668571534
4,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,7,1.0,12,2,1.919127789510287,1.919127789510287
4,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,7,1.0,12,3,1.0443915916217132,1.0443915916217132
4,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,7,1.0,12,4,1.1578877153759752,1.1578877153759752
4,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,7,1.0,12,5,1.25040801676374,1.25040801676374
4,13,1111111-1000101,40,0;0;14-4;0;14-6;0;14-0;1;14-1;1;14-2;1;14-3;1;14-4;1;14-5;1;14-6;1;14,7,0.0,14,1,0.7480954371230867,0.7480954371230867
