shapes_set,shape_id,target_set,closest_shape_id,edit_distance,readable_shape,step,classification,majority_vote,nca_seed,seed,classification_vx,majority_vote_vx
4,37,2,8,1,111111111-111111111-101000101,40,0;0;8-2;0;5-6;0;8-8;0;8-0;1;8-1;1;8-2;1;5-3;1;1-4;1;1-5;1;1-6;1;8-7;1;8-8;1;8-0;2;8-1;2;8-2;2;1-3;2;1-4;2;1-5;2;1-6;2;8-7;2;8-8;2;8,8,4,1,0.02260306962350222,2.260912190003685
4,37,2,8,1,111111111-111111111-101000101,40,0;0;8-2;0;5-6;0;8-8;0;8-0;1;8-1;1;8-2;1;5-3;1;1-4;1;1-5;1;1-6;1;8-7;1;8-8;1;8-0;2;8-1;2;8-2;2;1-3;2;1-4;2;1-5;2;1-6;2;8-7;2;8-8;2;8,8,4,2,0.5328263625657502,1.5938044767397934
4,37,2,8,1,111111111-111111111-101000101,40,0;0;8-2;0;5-6;0;8-8;0;8-0;1;8-1;1;8-2;1;5-3;1;1-4;1;1-5;1;1-6;1;8-7;1;8-8;1;8-0;2;8-1;2;8-2;2;1-3;2;1-4;2;1-5;2;1-6;2;8-7;2;8-8;2;8,8,4,3,5.422367985028563E-4,1.5864586815658486
4,37,2,8,1,111111111-111111111-101000101,40,0;0;8-2;0;5-6;0;8-8;0;8-0;1;8-1;1;8-2;1;5-3;1;1-4;1;1-5;1;1-6;1;8-7;1;8-8;1;8-0;2;8-1;2;8-2;2;1-3;2;1-4;2;1-5;2;1-6;2;8-7;2;8-8;2;8,8,4,4,0.2153616531898805,2.3160312494655124
4,37,2,8,1,111111111-111111111-101000101,40,0;0;8-2;0;5-6;0;8-8;0;8-0;1;8-1;1;8-2;1;5-3;1;1-4;1;1-5;1;1-6;1;8-7;1;8-8;1;8-0;2;8-1;2;8-2;2;1-3;2;1-4;2;1-5;2;1-6;2;8-7;2;8-8;2;8,8,4,5,-0.02866186357472356,1.0519467065269754
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;0-8;1;0-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;0-8;2;0,8,0,1,0.13416462741896276,2.3802503081793533
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;0-8;1;0-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;0-8;2;0,8,0,2,0.011025079733493625,1.7814890485428136
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;0-8;1;0-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;0-8;2;0,8,0,3,0.41467710855914625,2.4543295093876027
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;0-8;1;0-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;0-8;2;0,8,0,4,1.2386512145837807,1.9703265186661119
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;0-8;1;0-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;0-8;2;0,8,0,5,0.6885499834267113,1.584739998808614
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;0-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;0-8;2;1,8,1,1,0.024224703641785958,2.3802503081793533
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;0-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;0-8;2;1,8,1,2,0.0796964365691301,1.7814890485428136
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;0-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;0-8;2;1,8,1,3,0.16026730052201166,2.4543295093876027
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;0-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;0-8;2;1,8,1,4,1.1931990512271513,1.9703265186661119
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;0-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;0-8;2;1,8,1,5,0.6567662867128733,1.584739998808614
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;1-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;1-8;2;1,8,2,1,0.7179331108891555,2.3802503081793533
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;1-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;1-8;2;1,8,2,2,1.8273140235404868,1.7814890485428136
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;1-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;1-8;2;1,8,2,3,1.5122932068754205,2.4543295093876027
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;1-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;1-8;2;1,8,2,4,1.0701598112384318,1.9703265186661119
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;1-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;1-8;2;1,8,2,5,1.140408610626256,1.584739998808614
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;8-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;8-8;2;8,8,3,1,1.8152478950153512,2.3802503081793533
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;8-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;8-8;2;8,8,3,2,1.3815147604968228,1.7814890485428136
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;8-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;8-8;2;8,8,3,3,2.100752110602038,2.4543295093876027
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;8-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;8-8;2;8,8,3,4,1.9553087664441948,1.9703265186661119
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;8-7;1;8-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;8-7;2;8-8;2;8,8,3,5,1.5114882007513353,1.584739998808614
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;5-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;0-7;1;1-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;1-7;2;1-8;2;1,8,4,1,0.008405214384657059,2.3802503081793533
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;5-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;0-7;1;1-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;1-7;2;1-8;2;1,8,4,2,0.2489482039495087,1.7814890485428136
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;5-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;0-7;1;1-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;1-7;2;1-8;2;1,8,4,3,0.040492987482599316,2.4543295093876027
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;5-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;0-7;1;1-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;1-7;2;1-8;2;1,8,4,4,0.09904169767488283,1.9703265186661119
4,38,2,8,1,111111111-111111111-101010100,40,0;0;8-2;0;8-4;0;8-6;0;5-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8-5;1;8-6;1;0-7;1;1-8;1;1-0;2;8-1;2;8-2;2;8-3;2;8-4;2;8-5;2;8-6;2;1-7;2;1-8;2;1,8,4,5,0.9063100556845592,1.584739998808614
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,5,1,3.2662573825650085,3.2662573825650085
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,5,2,3.1702862674560603,3.1702862674560603
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,5,3,1.8428490882138375,1.8428490882138375
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,5,4,2.4318850725748384,2.4318850725748384
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,5,5,3.7169256489195845,3.7169256489195845
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,6,1,3.2662573825650085,3.2662573825650085
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,6,2,3.1702862674560603,3.1702862674560603
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,6,3,1.8428490882138375,1.8428490882138375
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,6,4,2.4318850725748384,2.4318850725748384
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,6,5,3.7169256489195845,3.7169256489195845
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,7,1,3.2662573825650085,3.2662573825650085
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,7,2,3.1702862674560603,3.1702862674560603
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,7,3,1.8428490882138375,1.8428490882138375
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,7,4,2.4318850725748384,2.4318850725748384
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,7,5,3.7169256489195845,3.7169256489195845
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,8,1,3.2662573825650085,3.2662573825650085
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,8,2,3.1702862674560603,3.1702862674560603
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,8,3,1.8428490882138375,1.8428490882138375
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,8,4,2.4318850725748384,2.4318850725748384
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,8,5,3.7169256489195845,3.7169256489195845
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,9,1,3.2662573825650085,3.2662573825650085
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,9,2,3.1702862674560603,3.1702862674560603
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,9,3,1.8428490882138375,1.8428490882138375
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,9,4,2.4318850725748384,2.4318850725748384
3,0,1,0,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0,9,5,3.7169256489195845,3.7169256489195845
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,5,1,0.06298783274695048,1.6336448054155075
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,5,2,-0.03128873901101233,1.7944696099951984
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,5,3,-0.032782782025041306,2.549958034801282
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,5,4,0.09088274669258725,1.344714849799511
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,5,5,0.538426362262106,1.4505140063232365
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;1-2;1;0-3;1;0-1;2;1-2;2;0-3;2;0,0,6,1,0.6624171717661057,1.6336448054155075
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;1-2;1;0-3;1;0-1;2;1-2;2;0-3;2;0,0,6,2,0.005874918076098687,1.7944696099951984
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;1-2;1;0-3;1;0-1;2;1-2;2;0-3;2;0,0,6,3,-0.010193416673751291,2.549958034801282
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;1-2;1;0-3;1;0-1;2;1-2;2;0-3;2;0,0,6,4,0.14485924442758136,1.344714849799511
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;1-2;1;0-3;1;0-1;2;1-2;2;0-3;2;0,0,6,5,-0.01964041272308591,1.4505140063232365
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;1-2;1;0-3;1;0-1;2;1-2;2;0-3;2;0,0,7,1,0.6624171717661057,1.6336448054155075
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;1-2;1;0-3;1;0-1;2;1-2;2;0-3;2;0,0,7,2,0.005874918076098687,1.7944696099951984
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;1-2;1;0-3;1;0-1;2;1-2;2;0-3;2;0,0,7,3,-0.010193416673751291,2.549958034801282
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;1-2;1;0-3;1;0-1;2;1-2;2;0-3;2;0,0,7,4,0.14485924442758136,1.344714849799511
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;1-2;1;0-3;1;0-1;2;1-2;2;0-3;2;0,0,7,5,-0.01964041272308591,1.4505140063232365
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,8,1,0.06298783274695048,1.6336448054155075
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,8,2,-0.03128873901101233,1.7944696099951984
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,8,3,-0.032782782025041306,2.549958034801282
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,8,4,0.09088274669258725,1.344714849799511
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,8,5,0.538426362262106,1.4505140063232365
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,9,1,0.06298783274695048,1.6336448054155075
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,9,2,-0.03128873901101233,1.7944696099951984
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,9,3,-0.032782782025041306,2.549958034801282
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,9,4,0.09088274669258725,1.344714849799511
3,1,1,0,1,0111-1111-1001,40,0;0;2-3;0;0-0;1;2-1;1;0-2;1;0-3;1;0-1;2;0-2;2;0-3;2;0,0,9,5,0.538426362262106,1.4505140063232365
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,5,1,0.44532491311760575,2.736431530110384
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,5,2,0.43814134874011557,2.414704016545487
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,5,3,0.6254802033520278,2.636844388938681
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,5,4,1.1627998777037265,3.3789700708577333
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,5,5,3.1053169603107604,3.13971546100722
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,6,1,0.44532491311760575,2.736431530110384
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,6,2,0.43814134874011557,2.414704016545487
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,6,3,0.6254802033520278,2.636844388938681
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,6,4,1.1627998777037265,3.3789700708577333
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,6,5,3.1053169603107604,3.13971546100722
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,7,1,0.44532491311760575,2.736431530110384
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,7,2,0.43814134874011557,2.414704016545487
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,7,3,0.6254802033520278,2.636844388938681
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,7,4,1.1627998777037265,3.3789700708577333
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,7,5,3.1053169603107604,3.13971546100722
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;1,0,8,1,0.8549662230011708,2.736431530110384
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;1,0,8,2,0.07100342986307003,2.414704016545487
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;1,0,8,3,1.6383479008951414,2.636844388938681
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;1,0,8,4,0.898778780052107,3.3789700708577333
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;1,0,8,5,2.6323254092702446,3.13971546100722
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,9,1,0.44532491311760575,2.736431530110384
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,9,2,0.43814134874011557,2.414704016545487
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,9,3,0.6254802033520278,2.636844388938681
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,9,4,1.1627998777037265,3.3789700708577333
3,2,1,0,1,1110-1111-1001,40,0;0;0-3;0;2-0;1;0-1;1;0-2;1;0-3;1;2-0;2;0-1;2;0-2;2;0,0,9,5,3.1053169603107604,3.13971546100722
3,3,1,0,1,1111-1111-0001,40,3;0;0-0;1;1-1;1;0-2;1;0-3;1;0-0;2;1-1;2;0-2;2;0-3;2;0,0,5,1,0.26349401527775973,0.42052629521593854
3,3,1,0,1,1111-1111-0001,40,3;0;0-0;1;1-1;1;0-2;1;0-3;1;0-0;2;1-1;2;0-2;2;0-3;2;0,0,5,2,0.19249626381315085,0.8099949860022262
3,3,1,0,1,1111-1111-0001,40,3;0;0-0;1;1-1;1;0-2;1;0-3;1;0-0;2;1-1;2;0-2;2;0-3;2;0,0,5,3,0.2217606717806409,0.48294266439335715
3,3,1,0,1,1111-1111-0001,40,3;0;0-0;1;1-1;1;0-2;1;0-3;1;0-0;2;1-1;2;0-2;2;0-3;2;0,0,5,4,0.2588736154060821,0.33032879976536483
3,3,1,0,1,1111-1111-0001,40,3;0;0-0;1;1-1;1;0-2;1;0-3;1;0-0;2;1-1;2;0-2;2;0-3;2;0,0,5,5,-0.010539459086479604,0.6571055666872468
3,3,1,0,1,1111-1111-0001,40,3;0;0-0;1;1-1;1;1-2;1;0-3;1;0-0;2;1-1;2;1-2;2;0-3;2;0,0,6,1,1.0939758177963825,0.42052629521593854
3,3,1,0,1,1111-1111-0001,40,3;0;0-0;1;1-1;1;1-2;1;0-3;1;0-0;2;1-1;2;1-2;2;0-3;2;0,0,6,2,0.4613727355560977,0.8099949860022262
3,3,1,0,1,1111-1111-0001,40,3;0;0-0;1;1-1;1;1-2;1;0-3;1;0-0;2;1-1;2;1-2;2;0-3;2;0,0,6,3,0.22446399940660985,0.48294266439335715
3,3,1,0,1,1111-1111-0001,40,3;0;0-0;1;1-1;1;1-2;1;0-3;1;0-0;2;1-1;2;1-2;2;0-3;2;0,0,6,4,0.1811092796737998,0.33032879976536483
